units_sold_360,units_sold,partType,vehicleMaxQty,isDevelopment,make,category,subCat,year,TotalVIO,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased,sale_year_rank
49,172,Drive Belt Tensioner,1,True,BMW,Engine,Pulleys & Tensioners,2017,13460,True,True,True,0
482,338,HVAC Heater Pipe Retainer,1,True,Porsche,Body,Miscellaneous,2021,35486,True,True,True,5
33,56,Engine Water Pump,1,False,Mercedes-Benz,Cooling,Water Pumps,2016,5762,True,True,False,6
54,53,Radiator Coolant Hose,1,False,Mercedes-Benz,Cooling,"Hoses, Pipes, Tubes",2021,9430,True,True,True,18
2514,2443,Engine Coolant Temperature Sensor,1,False,Suzuki,Electrical,Sensors & Senders,2018,486197,True,True,True,12
185,153,Auxiliary Engine Cooling Fan Assembly,1,False,Audi,Cooling,Fans,2016,108632,True,True,False,2
370,333,Engine Oil Pan,1,False,Volkswagen,Engine,Engine Mechanical,2021,30433,True,True,False,11
250,797,Suspension Stabilizer Bar Link,2,False,Saab,Suspension,Stabilizers,2017,55621,True,True,False,8
228,207,Radiator Coolant Hose Connector,1,False,Audi,Cooling,Miscellaneous,2021,1191487,False,True,False,3
259,66,Drive Belt Tensioner,1,False,Volvo,Engine,Pulleys & Tensioners,2019,356892,True,True,True,3
132,146,Steering Column Cover,1,True,Porsche,Steering,Interior Trim,2020,31293,False,True,True,2
154,118,Door Mirror,1,False,Fiat,Body,Doors & Windows,2019,6675,True,False,False,12
29,29,Engine Coolant Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2018,22892,True,True,True,10
61,50,Suspension Control Arm Bushing,2,False,BMW,Suspension,Mountings & Bushings,2016,848808,True,False,False,2
354,303,Engine Coolant Pipe,1,False,Volkswagen,Cooling,Engine Mechanical,2020,33654,True,True,False,6
39,19,Engine Timing Belt Tensioner Roller,1,False,Audi,Engine,Pulleys & Tensioners,2016,8447,False,True,False,5
1346,1269,Suspension Strut Bumper,2,False,Volkswagen,Suspension,Mountings & Bushings,2019,675930,True,True,True,6
393,358,Shock Absorber Bushing,2,True,Jaguar,Suspension,Mountings & Bushings,2020,9121,True,True,False,19
104,105,Suspension Stabilizer Bar Link,1,False,Audi,Suspension,Stabilizers,2019,321034,True,True,False,9
192,46,Suspension Control Arm and Ball Joint Assembly,1,False,Audi,Suspension,Control Arms,2016,438776,True,True,False,1
496,423,Automatic Transmission Filter,1,False,Jeep,Transmission,Filters,2019,1603860,True,True,False,13
86,93,Windshield Washer Pump,1,False,BMW,Body,Wiper & Washer System,2016,57130,False,False,False,6
642,161,Drive Belt Tensioner,1,False,Freightliner,Engine,Pulleys & Tensioners,2018,95326,True,True,True,2
1122,1273,Engine Coolant Reservoir Cap,1,False,Audi,Cooling,Caps & Boots,2021,4633984,True,True,False,9
43,37,HVAC Heater Hose,1,True,BMW,Cooling,"Hoses, Pipes, Tubes",2017,6505,True,True,True,4
194,733,Disc Brake Pad Wear Sensor,2,False,Porsche,Brakes,Sensors & Senders,2018,35263,False,True,False,8
205,162,Quarter Panel Molding,1,True,Mercedes-Benz,Body,Exterior Trim,2021,68612,True,True,False,2
414,432,Windshield Washer Pump,1,False,Audi,Body,Wiper & Washer System,2020,26136,True,True,True,8
75,6,Exterior Door Handle,1,False,Chevrolet,Body,Doors & Windows,2016,22173,True,True,False,4
27,37,Quarter Glass Seal,2,True,Jaguar,Body,Gaskets & Seals,2020,10954,False,False,False,3
927,477,Windshield Washer Pump,1,False,Mercedes-Benz,Body,Wiper & Washer System,2017,339663,True,True,True,5
40,40,Suspension Control Arm Bushing,4,False,Audi,Suspension,Mountings & Bushings,2018,4882,False,True,False,1
253,147,Windshield Seal,1,False,Jaguar,Body,Gaskets & Seals,2019,8752,False,True,False,20
1048,492,Engine Coolant Hose,1,True,Triumph,Cooling,"Hoses, Pipes, Tubes",2019,2485,True,True,False,10
17,10,Hood Lift Support,2,False,Mercedes-Benz,Body,Lift Struts,2020,75491,False,True,False,0
70,82,Secondary Air Injection Pump,1,False,Ford,Engine,Emissions,2020,218229,False,True,False,0
81,69,A/C Expansion Valve,1,False,Volkswagen,Climate Control,Expansion Valve,2016,317720,True,True,False,11
37,32,Power Steering Pressure Hose,1,False,BMW,Steering,"Hoses, Pipes, Tubes",2020,23483,True,True,True,11
41,28,HVAC Heater Blend Door Actuator,1,False,Oldsmobile,Climate Control,Motors & Servos,2020,1631865,True,False,False,2
156,175,Suspension Kit,1,False,Volkswagen,Suspension,Control Arms,2021,186925,True,False,False,7
51,69,Engine Crankshaft Position Sensor,1,False,Jeep,Engine,Sensors & Senders,2021,1048709,False,False,False,1
46,57,Engine Cooling Fan Clutch,1,False,BMW,Cooling,Clutches,2016,8885,False,True,True,0
999,893,Engine Oil Drain Plug,1,True,Porsche,Engine,Engine Mechanical,2019,165115,False,True,True,2
31,47,Power Steering Hose,1,True,Jaguar,Steering,"Hoses, Pipes, Tubes",2017,58970,True,True,True,3
415,419,A/C Expansion Valve,1,False,Honda,Climate Control,Expansion Valve,2016,122574,True,True,False,11
66,77,HVAC Blower Motor,1,False,BMW,Climate Control,Motors & Servos,2020,46999,True,True,False,6
1125,397,HVAC Heater Hose,1,True,Triumph,Cooling,"Hoses, Pipes, Tubes",2018,2485,True,True,False,9
50,137,Clutch Release Arm,1,True,Porsche,Drivetrain & Hub,Clutches,2021,18487,False,False,True,0
595,1058,Brake Light Socket,1,True,BMW,Electrical,Sockets & Harness,2019,151368,True,True,True,2
89,123,Window Guide,1,True,Porsche,Body,Doors & Windows,2016,9069,False,True,True,0
174,226,Universal Joint,2,False,Avanti,Steering,Steering,2021,53537,False,True,False,22
89,85,Disc Brake Pad Wear Sensor,1,False,BMW,Brakes,Sensors & Senders,2019,56227,True,False,False,8
73,147,Turbocharger Intercooler Hose,1,False,Volvo,Fuel,"Turbo, Parts & Controls",2019,77480,True,True,True,13
283,1029,Turbocharger Intercooler Hose,1,True,Volvo,Fuel,"Turbo, Parts & Controls",2016,63984,True,True,True,5
23,17,HVAC Heater Blend Door Actuator,1,False,Buick,Climate Control,Motors & Servos,2020,488185,True,False,False,2
131,97,Door Ajar / Interior Light Switch Connector,2,False,Volkswagen,Electrical,"Relays, Switches, Solenoids",2019,75413,True,True,False,9
415,379,A/C Expansion Valve,1,False,Hyundai,Climate Control,Expansion Valve,2017,122574,True,True,False,12
412,463,Door Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2021,3375,True,True,True,22
50,55,Radiator Coolant Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2020,10976,True,False,True,21
340,26,Hood Seal,1,True,Porsche,Body,Gaskets & Seals,2016,35079,True,True,False,0
146,68,Drive Belt Tensioner,1,False,Volkswagen,Engine,Pulleys & Tensioners,2016,41388,True,True,False,4
264,338,Suspension Control Arm,1,False,BMW,Suspension,Control Arms,2016,209590,True,True,False,9
122,106,Fuel Pump Relay,1,False,Volvo,Electrical,"Relays, Switches, Solenoids",2020,6176,False,True,False,12
33,29,Engine Intake Manifold Adjuster Repair Kit,1,True,Audi,Fuel,Fuel Supply,2020,26660,True,False,False,3
72,406,Brake Pedal Spring,1,True,Porsche,Body,Miscellaneous,2019,31293,True,True,True,1
24,8,Power Steering Return Hose,1,True,Jaguar,Steering,"Hoses, Pipes, Tubes",2018,20458,False,True,False,3
281,220,Disc Brake Pad Wear Sensor,1,False,BMW,Brakes,Sensors & Senders,2019,194279,True,False,False,4
65,74,HVAC Heater Hose,1,True,Volvo,Cooling,"Hoses, Pipes, Tubes",2021,28299,True,True,True,13
101,119,Power Steering Pressure Hose,1,True,Jaguar,Steering,"Hoses, Pipes, Tubes",2021,38432,True,True,True,1
106,200,Engine Variable Timing Solenoid,2,False,Lincoln,Engine,"Relays, Switches, Solenoids",2020,146369,False,True,False,0
744,796,Engine Coolant Pipe O-Ring,2,True,Porsche,Cooling,"Hoses, Pipes, Tubes",2019,26923,True,True,True,4
154,142,Door Mirror,1,False,MG,Body,Doors & Windows,2018,6675,True,False,False,11
333,293,Trunk Lid Lift Support,2,True,Porsche,Body,Lift Struts,2019,58581,True,False,False,9
4111,4561,Headlight Bulb,2,False,Jaguar,Electrical,Headlamps,2021,4073409,True,True,False,3
45,46,A/C Expansion Valve,1,False,Mercedes-Benz,Climate Control,Expansion Valve,2020,177255,True,True,True,13
312,127,Radiator Coolant Hose,1,False,Porsche,Cooling,"Hoses, Pipes, Tubes",2018,9435,False,True,True,12
100,106,Suspension Stabilizer Bar Link,1,False,Volkswagen,Suspension,Stabilizers,2021,278330,True,True,False,11
43,85,Engine Coolant Reservoir Hose,1,True,Jaguar,Cooling,"Hoses, Pipes, Tubes",2019,24711,True,True,False,4
137,109,Drive Belt Tensioner,1,False,Volvo,Engine,Pulleys & Tensioners,2021,173424,True,True,True,2
875,296,Belt Tensioner Rod,1,False,Mercedes-Benz,Engine,Pulleys & Tensioners,2018,118558,True,True,True,11
258,1786,Drive Belt Idler Pulley,1,True,Toyota,Engine,Pulleys & Tensioners,2016,136362,True,True,True,4
49,6,Door Seal,1,False,Jaguar,Body,Gaskets & Seals,2016,231,False,False,False,14
241,223,Sunroof Switch,1,False,Porsche,Electrical,"Relays, Switches, Solenoids",2020,51215,True,True,True,5
52,109,Combination Switch,1,False,Volkswagen,Electrical,"Relays, Switches, Solenoids",2016,643110,True,True,False,0
711,575,Engine Coolant Reservoir,1,False,Land Rover,Cooling,Expansion Tanks & Parts,2021,45651,True,True,False,11
804,790,Engine Coolant Reservoir,1,False,Audi,Cooling,Expansion Tanks & Parts,2020,239694,True,True,False,2
36,7,Steering Tie Rod End,2,True,Porsche,Steering,Steering,2016,3517,False,True,False,1
64,48,Door Mirror Cover,1,False,Mini,Accessories,Exterior Trim,2019,144472,True,True,False,12
22,61,Fuel System Expansion Tank,1,True,Porsche,Fuel,Emissions,2016,9583,False,False,True,0
721,537,Engine Coolant Hose,1,False,Porsche,Cooling,"Hoses, Pipes, Tubes",2019,24279,True,True,True,13
386,120,HVAC Heater Control Valve,1,False,Audi,Climate Control,"Cables, Controls, Levers",2019,269859,False,True,True,1
83,58,Suspension Strut Bumper,2,False,Audi,Suspension,Mountings & Bushings,2021,337113,False,False,False,8
237,165,Cruise Control Switch,1,False,Toyota,Electrical,"Relays, Switches, Solenoids",2020,14127372,False,True,False,0
127,290,Transfer Case Motor,1,True,Porsche,Transmission,Motors & Servos,2019,175475,False,True,True,0
126,71,Engine Coolant Level Sensor,1,False,Volkswagen,Electrical,Sensors & Senders,2019,13280,False,True,False,6
33,26,Door Lock Actuator,1,False,Scion,Body,Doors & Windows,2021,3543611,False,True,False,1
1864,915,Convertible Top Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2018,67284,True,True,True,19
225,138,Rack and Pinion Bellows,2,False,Porsche,Steering,Gaskets & Seals,2018,84256,False,False,False,9
107,62,Sunroof Seal,1,True,BMW,Body,Gaskets & Seals,2019,369793,True,True,True,4
781,1137,Engine Oil Filler Cap,1,False,Volkswagen,Engine,Caps & Boots,2021,1800888,False,False,False,11
369,209,Engine Oil Filler Cap Gasket,1,True,BMW,Engine,Gaskets & Seals,2019,980323,True,False,False,3
30,33,Headlight Assembly,1,False,Volvo,Electrical,Headlamps,2018,30303,True,True,False,10
71,85,Disc Brake Pad Wear Sensor,2,False,Porsche,Brakes,Sensors & Senders,2019,2277,False,True,False,3
32,49,Fuel Injection Pump Drive Gear,1,True,Porsche,Fuel,Fuel Supply,2020,8670,False,True,False,2
657,248,Engine Air Distribution Hose,2,False,Mercedes-Benz,Fuel,"Hoses, Pipes, Tubes",2017,51587,True,True,True,15
182,138,A/C Drive Belt Tensioner Pulley,1,False,Dodge,Engine,Pulleys & Tensioners,2020,1685012,True,True,False,1
106,149,Suspension Trailing Arm,2,True,BMW,Suspension,Mountings & Bushings,2021,873122,False,False,True,1
385,385,Engine Oil Pan,1,False,Audi,Engine,Engine Mechanical,2017,184943,True,True,False,7
621,307,Engine Oil Filter Housing Cover O-Ring,1,True,BMW,Engine,Gaskets & Seals,2016,1303448,True,True,False,1
105,317,Suspension Stabilizer Bar Link,2,False,Volvo,Suspension,Stabilizers,2019,188364,True,False,False,8
45,46,Engine Cooling Fan Shroud,1,False,BMW,Cooling,Fans,2017,8306,True,False,False,5
52,39,Suspension Strut Bumper,2,False,BMW,Suspension,Mountings & Bushings,2021,176352,True,False,False,8
43,161,Suspension Control Arm Bushing,2,True,Volvo,Suspension,Mountings & Bushings,2018,110593,True,True,True,9
183,119,Drive Belt Tensioner,1,False,Volkswagen,Engine,Pulleys & Tensioners,2018,100199,True,False,False,3
41,34,HVAC Blower Motor,1,False,Volvo,Climate Control,Motors & Servos,2021,118220,True,False,False,13
462,410,Suspension Stabilizer Bar Link,2,False,Volkswagen,Suspension,Stabilizers,2020,307047,True,True,False,7
393,195,Door Seal,1,True,Porsche,Body,Gaskets & Seals,2016,28548,True,True,True,0
335,531,Fuel Pump Relay,1,False,Volvo,Electrical,"Relays, Switches, Solenoids",2018,78096,False,False,False,10
309,418,Drive Belt Tensioner,1,False,Chevrolet,Engine,Pulleys & Tensioners,2021,3899167,True,True,False,2
46,238,Suspension Stabilizer Bar Link,2,False,Volvo,Suspension,Stabilizers,2017,49417,True,False,False,9
518,351,Disc Brake Pad Wear Sensor,1,False,BMW,Brakes,Sensors & Senders,2020,381417,True,True,False,2
588,566,Disc Brake Pad Wear Sensor,1,False,BMW,Brakes,Sensors & Senders,2019,296976,True,True,False,7
429,446,Washer Fluid Reservoir Mounting Grommet,1,True,Porsche,Body,Gaskets & Seals,2017,9583,False,True,True,4
2490,1554,Door Pillar Post Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2017,67284,True,True,True,18
197,270,Turn Signal Switch,1,False,Volkswagen,Electrical,"Relays, Switches, Solenoids",2016,548190,True,True,False,6
42,69,Engine Oil Cooler,1,False,Volvo,Engine,Engine Mechanical,2019,148049,False,False,False,4
356,578,Suspension Control Arm Bushing,2,True,Jaguar,Suspension,Mountings & Bushings,2021,33430,True,True,False,18
128,105,Fog Light,1,True,Porsche,Electrical,Fog Lamps,2020,13330,True,True,True,3
3810,3588,Engine Oil Drain Plug,1,False,Audi,Engine,Engine Mechanical,2018,2567509,True,True,False,4
80,356,Radiator Coolant Hose Connector,1,True,Mini,Cooling,Miscellaneous,2021,86936,False,True,True,0
385,337,Engine Oil Pan,1,False,Volkswagen,Engine,Engine Mechanical,2016,184943,True,True,False,6
18,15,Engine Crankcase Vent Valve,1,False,BMW,Fuel,Emissions,2019,2729,False,True,False,1
57,63,Engine Water Pump,1,False,BMW,Cooling,Water Pumps,2021,47792,True,True,False,16
183,166,HVAC Auxiliary Fan Control Module,1,False,Volkswagen,Cooling,Regulators,2020,93636,True,True,False,9
7,7,Door Lock Actuator,1,False,Mini,Body,Doors & Windows,2021,395509,False,True,False,1
151,114,Engine Valve Cover Gasket,1,False,Mercedes-Benz,Engine,Gaskets & Seals,2020,521904,False,True,False,1
350,341,Engine Coolant Temperature Switch,1,False,Audi,Electrical,"Relays, Switches, Solenoids",2021,171932,False,True,False,8
14,11,Engine Cooling Fan Assembly,1,False,Saab,Cooling,Fans,2018,2063,True,True,False,9
1670,3948,Engine Crankcase Breather Hose,1,True,Volvo,Fuel,Emissions,2017,259740,True,True,True,5
715,441,Exhaust System Hanger,1,True,Porsche,Exhaust,Mountings & Bushings,2018,26827,True,True,False,0
337,155,Multi Purpose Relay,2,False,Merkur,Electrical,"Relays, Switches, Solenoids",2020,1565108,True,False,False,6
224,184,Engine Coolant Hose,1,False,Porsche,Cooling,"Hoses, Pipes, Tubes",2020,58581,True,True,True,14
1038,810,Overload Protection Relay,1,False,Mercedes-Benz,Electrical,"Relays, Switches, Solenoids",2018,110340,True,True,False,12
16,15,Engine Cooling Fan Clutch,1,False,Ford,Cooling,Clutches,2021,1341753,False,False,False,1
122,127,Fuel Pump Relay,1,False,Volvo,Electrical,"Relays, Switches, Solenoids",2017,6176,False,True,False,9
461,1,Ignition Coil,4,False,Saab,Electrical,Ignition System,2017,128052,True,True,False,1
269,250,Grille,1,False,BMW,Body,Grilles,2019,34275,True,True,True,12
25,55,Suspension Control Arm and Ball Joint Assembly,1,False,Pontiac,Suspension,Control Arms,2021,446742,True,False,False,2
128,459,Automatic Transmission Shifter Repair Kit,1,True,Mercedes-Benz,Transmission,"Cables, Controls, Levers",2016,103033,True,True,True,5
91,125,Tail Light,1,False,Volvo,Electrical,Tail Lamps,2021,25037,True,True,False,19
26,18,Engine Coolant Level Sensor,1,False,Porsche,Electrical,Sensors & Senders,2021,110527,False,True,True,1
47,33,Electric Fuel Pump,1,False,Audi,Fuel,Fuel Supply,2016,22272,True,True,True,0
175,129,Engine Coolant Pipe Kit,1,True,Porsche,Cooling,"Hoses, Pipes, Tubes",2020,26923,True,True,True,3
368,456,Engine Valve Cover,1,False,Buick,Engine,Engine Mechanical,2019,2636778,True,True,False,0
104,154,Engine Oil Pan,1,False,Audi,Engine,Engine Mechanical,2017,204764,True,True,False,7
197,129,Air Charge Pressure Sensor,1,False,Jeep,Engine,Sensors & Senders,2020,914067,False,True,False,2
657,708,Side Marker Light,1,False,Volvo,Electrical,Marker Lamps,2021,414509,True,True,True,13
43,60,Suspension Control Arm,1,False,BMW,Suspension,Control Arms,2020,29022,False,True,False,4
80,79,HVAC Heater Hose,1,True,Mercedes-Benz,Cooling,"Hoses, Pipes, Tubes",2021,19489,True,True,True,2
47,76,Suspension Control Arm,1,False,Volvo,Suspension,Control Arms,2019,101213,True,True,False,11
241,58,Drive Belt Tensioner,1,True,BMW,Engine,Pulleys & Tensioners,2018,53476,True,True,True,0
81,236,Engine Crankcase Breather Hose,1,True,Saab,Fuel,Emissions,2017,69082,True,True,True,10
129,106,Engine Coolant Reservoir Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2016,12302,True,True,False,17
1619,2075,Drive Belt Idler Pulley,1,False,Ram,Engine,Pulleys & Tensioners,2021,1087608,True,True,False,15
769,820,Windshield Washer Pump Grommet,1,True,Porsche,Body,Wiper & Washer System,2018,2688707,True,True,True,2
232,105,Engine Cooling Fan Switch,1,False,Volkswagen,Electrical,"Relays, Switches, Solenoids",2019,351755,True,True,False,4
69,149,Engine Intake Manifold Cover,1,False,BMW,Fuel,Emissions,2017,25419,True,True,False,2
500,523,Suspension Subframe Mount,4,True,Jaguar,Suspension,Mountings & Bushings,2017,2919,True,True,False,18
556,489,Engine Cooling Fan Switch,1,False,BMW,Electrical,"Relays, Switches, Solenoids",2016,26955,True,True,False,9
4111,1046,Headlight Bulb,2,False,Ford,Electrical,Headlamps,2018,4073409,True,True,False,0
316,166,Exterior Door Handle,1,False,Cadillac,Body,Doors & Windows,2019,2474591,True,True,False,1
98,94,Brake Hydraulic Line,1,True,Porsche,Brakes,"Hoses, Pipes, Tubes",2020,5778,True,True,True,5
205,355,Trunk Lid Lift Support,2,True,Jaguar,Body,Lift Struts,2016,8812,False,True,False,11
85,162,Engine Oil Dipstick,1,False,Audi,Engine,Miscellaneous,2016,45360,False,True,False,0
6314,4382,Disc Brake Pad Shim,20,True,Porsche,Brakes,Miscellaneous,2019,163618,True,True,True,4
1703,1542,Drive Belt Tensioner,1,False,Mercedes-Benz,Engine,Pulleys & Tensioners,2016,903176,True,False,True,9
319,331,Suspension Control Arm Bushing Kit,1,False,BMW,Suspension,Mountings & Bushings,2020,209590,True,True,False,9
512,427,Hood Lift Support,2,False,Volvo,Body,Lift Struts,2020,224385,True,True,False,1
357,356,Fuel Pump Relay,1,True,Mercedes-Benz,Electrical,"Relays, Switches, Solenoids",2020,17842,True,True,False,9
30,43,Disc Brake Pad Wear Sensor,1,False,BMW,Brakes,Sensors & Senders,2018,13460,False,True,False,8
16,51,Engine Coolant Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2020,4237,True,True,False,12
197,269,Fuel Pump Strainer,1,False,GMC,Fuel,Fuel Supply,2021,1963560,False,True,False,3
12146,4315,Engine Coolant Reservoir Bleeder Screw,1,True,BMW,Cooling,Expansion Tanks & Parts,2018,2972159,True,True,True,1
48,23,Suspension Stabilizer Bar Bushing,2,True,BMW,Suspension,Mountings & Bushings,2019,297193,True,True,False,3
32,33,A/C Refrigerant Hose,1,False,Mercedes-Benz,Climate Control,"Hoses, Pipes, Tubes",2020,9659,True,True,False,18
51,79,Disc Brake Pad Wear Sensor,2,False,Volkswagen,Brakes,Sensors & Senders,2021,45520,False,False,False,8
70,85,Automatic Transmission Mount,1,False,Volkswagen,Transmission,Mountings & Bushings,2021,678446,True,False,False,8
154,68,Door Mirror,1,False,MG,Body,Doors & Windows,2017,6675,True,False,False,10
644,852,Multi Purpose Relay,1,False,Porsche,Electrical,"Relays, Switches, Solenoids",2021,3836489,False,True,False,8
1670,5397,Engine Crankcase Breather Hose,1,True,Volvo,Fuel,Emissions,2016,259740,True,True,True,4
101,54,Suspension Stabilizer Bar Bushing,2,True,Porsche,Suspension,Mountings & Bushings,2018,18350,True,True,False,8
159,70,Suspension Stabilizer Bar Bushing,2,False,BMW,Suspension,Mountings & Bushings,2019,219944,True,True,False,2
293,288,A/C Expansion Valve,1,False,BMW,Climate Control,Expansion Valve,2018,120109,True,True,True,13
69,44,Trunk Lid Lift Support,1,False,BMW,Body,Lift Struts,2017,10774,False,True,False,2
20,176,Engine Coolant Reservoir,1,True,Jaguar,Cooling,Expansion Tanks & Parts,2016,5069,True,True,False,16
113,12,Radiator Coolant Hose Flange,1,False,Volkswagen,Cooling,Flanges & Housings,2016,4960,False,True,False,2
111,57,Suspension Subframe Bushing,2,False,BMW,Suspension,Mountings & Bushings,2019,647513,True,False,False,0
29,41,Window Regulator,1,False,Saab,Body,Regulators,2018,75237,False,True,True,7
224,250,Disc Brake Pad Wear Sensor,1,False,Audi,Brakes,Sensors & Senders,2016,478583,True,True,False,4
464,287,Engine Oil Separator,1,False,Porsche,Engine,Emissions,2017,44301,True,True,True,1
4452,8400,Engine Coolant Reservoir Cap,1,False,BMW,Cooling,Caps & Boots,2016,1113946,True,False,False,9
1199,255,Engine Variable Timing Solenoid Gasket,4,True,BMW,Engine,Gaskets & Seals,2016,1710563,True,True,False,1
1811,1888,Suspension Strut Mount,2,False,Audi,Suspension,Mountings & Bushings,2017,1390282,True,True,False,5
104,63,Engine Oil Tube,1,True,Porsche,Engine,Engine Mechanical,2021,58845,False,True,False,8
2143,1233,Convertible Top Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2021,67284,True,True,True,22
143,179,Suspension Control Arm and Ball Joint Assembly,1,False,Volkswagen,Suspension,Control Arms,2016,698981,True,False,False,6
187,394,Fuel Tank Cap,1,False,Audi,Fuel,Caps & Boots,2017,154106,True,True,True,7
154,139,Door Mirror,1,False,Jensen,Body,Doors & Windows,2020,6675,True,False,False,13
35,20,A/C Evaporator Temperature Sensor,1,False,Volkswagen,Climate Control,Sensors & Senders,2017,621118,False,True,False,6
444,225,HVAC Heater Hose,1,False,Volvo,Cooling,"Hoses, Pipes, Tubes",2018,51504,True,True,True,19
50,45,Suspension Control Arm,1,False,Audi,Suspension,Control Arms,2021,133551,True,True,False,6
154,35,Door Mirror,1,False,Jensen,Body,Doors & Windows,2016,6675,True,False,False,9
403,255,High Intensity Discharge Headlight Control Module,2,True,Land Rover,Electrical,Headlamps,2020,444039,True,True,False,1
255,242,HVAC Blower Motor,1,False,Volvo,Climate Control,Motors & Servos,2017,628777,True,True,False,8
134,141,Hatch Lift Support,2,True,Land Rover,Body,Lift Struts,2020,36886,False,True,False,0
1177,1145,Engine Cylinder Head Temperature Sensor,1,True,Volkswagen,Engine,Sensors & Senders,2020,42956,True,True,True,3
13,37,Engine Timing Belt Tensioner Roller,1,False,Volvo,Engine,Pulleys & Tensioners,2019,168886,True,False,False,8
50,730,Suspension Stabilizer Bar Bushing,2,False,Mini,Suspension,Mountings & Bushings,2017,243037,False,False,False,0
93,149,Suspension Stabilizer Bar Link,1,False,BMW,Suspension,Stabilizers,2018,154866,True,False,False,10
396,399,Window Regulator,1,False,Mercedes-Benz,Body,Regulators,2020,166091,True,True,True,12
73,348,Suspension Control Arm,1,False,BMW,Suspension,Control Arms,2017,27553,True,True,False,10
74,306,HVAC Blower Motor,1,False,Saab,Climate Control,Motors & Servos,2017,58572,True,True,False,8
871,512,Drive Belt Tensioner,1,False,Mercedes-Benz,Engine,Pulleys & Tensioners,2017,1159151,True,True,True,1
2268,869,Engine Oil Filler Cap,1,False,Freightliner,Engine,Caps & Boots,2017,2922508,True,True,False,7
15,18,HVAC Heater Hose,1,True,BMW,Cooling,"Hoses, Pipes, Tubes",2021,21842,True,True,True,7
587,453,Alternator Adjusting Nut,3,True,BMW,Electrical,Charging System,2020,95489,False,True,True,3
958,837,Valley Pan Cover,1,True,BMW,Engine,Engine Mechanical,2019,130348,True,True,True,11
54,53,Suspension Control Arm,1,False,Audi,Suspension,Control Arms,2019,1196749,True,False,False,3
24,13,Fuel Injection Air Flow Meter Boot,1,True,Jaguar,Fuel,Caps & Boots,2016,18618,False,True,False,2
2514,2443,Engine Coolant Temperature Sensor,1,False,Porsche,Electrical,Sensors & Senders,2018,486197,True,True,True,12
11,10,Tail Light Lens,1,True,Mercedes-Benz,Electrical,Tail Lamps,2020,30116,False,False,False,2
48,54,Radiator Coolant Hose,1,False,BMW,Cooling,"Hoses, Pipes, Tubes",2017,7922,True,False,False,11
119,75,Suspension Stabilizer Bar Bushing,2,True,Porsche,Suspension,Mountings & Bushings,2020,40397,False,True,True,3
127,186,Drive Belt Tensioner,1,False,GMC,Engine,Pulleys & Tensioners,2021,1012044,True,False,False,2
165,107,Radiator Coolant Hose Connector,1,False,Volkswagen,Cooling,Miscellaneous,2018,308580,True,True,False,6
1013,1027,Suspension Strut Bumper,2,False,Audi,Suspension,Mountings & Bushings,2020,477749,True,True,True,7
628,313,Shock Absorber Bellows,2,True,BMW,Suspension,Caps & Boots,2018,132092,True,True,True,6
483,251,Deck Lid Release Cable Knob,1,True,Porsche,Body,Miscellaneous,2018,44662,True,True,True,3
545,2087,Window Regulator,1,False,BMW,Body,Regulators,2018,313044,True,True,True,10
275,858,Suspension Control Arm and Ball Joint Assembly,1,False,Volkswagen,Suspension,Control Arms,2017,542549,True,True,False,7
142,140,Engine Mount,1,False,Volkswagen,Engine,Mountings & Bushings,2016,673985,True,False,False,5
50,68,Hood Lift Support,1,False,Volkswagen,Body,Lift Struts,2016,400224,False,True,False,1
293,62,Door Pillar Post Seal,2,False,MG,Body,Gaskets & Seals,2018,33908,False,False,False,10
49,50,Engine Coolant Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2021,64069,True,True,False,14
1574,2811,Disc Brake Pad Wear Sensor,2,False,Audi,Brakes,Sensors & Senders,2019,237284,True,True,False,10
81,101,Door Seal,1,True,Porsche,Body,Gaskets & Seals,2020,17211,True,True,False,3
101,132,Door Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2016,7235,True,True,False,17
326,248,HVAC Heater Control Knob,2,True,Porsche,Climate Control,"Cables, Controls, Levers",2017,27991,True,True,True,2
167,155,Engine Mount,2,False,Volvo,Engine,Mountings & Bushings,2018,36369,True,True,False,15
120,74,HVAC Heater Blend Door Actuator,1,False,Chevrolet,Climate Control,Motors & Servos,2020,2847773,True,True,False,2
77,124,Hood Lift Support,2,True,Jaguar,Body,Lift Struts,2016,70202,True,False,False,6
101,231,ABS Wheel Speed Sensor,1,False,Volkswagen,Brakes,Sensors & Senders,2021,1201815,True,False,False,1
422,589,Engine Coolant Pipe,1,False,BMW,Cooling,Engine Mechanical,2016,70474,True,False,False,9
536,374,Automatic Transmission Oil Pan Gasket,1,False,Porsche,Transmission,Gaskets & Seals,2019,1282403,True,True,False,12
