units_sold,id,firstSold,vehicleMaxQty,isDevelopment,make,category,year,TotalVIO,SaleYearRank,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased
256,133~149332,2013-08-15 00:34:40.000,1,False,Volkswagen,Electrical,2020,3836489,8,True,False,False
13,133~149332,2013-08-15 00:34:40.000,1,False,Volkswagen,Electrical,2019,3836489,7,True,False,False
16,133~149332,2013-08-15 00:34:40.000,1,False,Volkswagen,Electrical,2018,3836489,6,True,False,False
17,133~149332,2013-08-15 00:34:40.000,1,False,Volkswagen,Electrical,2017,3836489,5,True,False,False
3,133~149332,2013-08-15 00:34:40.000,1,False,Volkswagen,Electrical,2016,3836489,4,True,False,False
54,185~150340,2013-08-14 23:57:08.990,2,False,BMW,Suspension,2020,176352,8,False,True,False
72,185~150340,2013-08-14 23:57:08.990,2,False,BMW,Suspension,2019,176352,7,False,True,False
99,185~150340,2013-08-14 23:57:08.990,2,False,BMW,Suspension,2018,176352,6,False,True,False
164,185~150340,2013-08-14 23:57:08.990,2,False,BMW,Suspension,2017,176352,5,False,True,False
147,185~150340,2013-08-14 23:57:08.990,2,False,BMW,Suspension,2016,176352,4,False,True,False
1133,118~149530,2013-08-13 23:42:36.000,1,False,BMW,Cooling,2020,175762,8,True,True,True
1069,118~149530,2013-08-13 23:42:36.000,1,False,BMW,Cooling,2019,175762,7,True,True,True
1215,118~149530,2013-08-13 23:42:36.000,1,False,BMW,Cooling,2018,175762,6,True,True,True
628,118~149530,2013-08-13 23:42:36.000,1,False,BMW,Cooling,2017,175762,5,True,True,True
493,118~149530,2013-08-13 23:42:36.000,1,False,BMW,Cooling,2016,175762,4,True,True,True
1803,147~150133,2013-08-13 22:36:20.000,1,False,AM General,Engine,2020,76600,8,True,True,False
4589,147~150133,2013-08-13 22:36:20.000,1,False,AM General,Engine,2019,76600,7,True,True,False
651,147~150133,2013-08-13 22:36:20.000,1,False,AM General,Engine,2018,76600,6,True,True,False
498,147~150133,2013-08-13 22:36:20.000,1,False,AM General,Engine,2017,76600,5,True,True,False
287,147~150133,2013-08-13 22:36:20.000,1,False,AM General,Engine,2016,76600,4,True,True,False
1803,147~150133,2013-08-13 22:36:20.000,1,False,Buick,Engine,2020,76600,8,True,True,False
4589,147~150133,2013-08-13 22:36:20.000,1,False,Buick,Engine,2019,76600,7,True,True,False
651,147~150133,2013-08-13 22:36:20.000,1,False,Buick,Engine,2018,76600,6,True,True,False
498,147~150133,2013-08-13 22:36:20.000,1,False,Buick,Engine,2017,76600,5,True,True,False
287,147~150133,2013-08-13 22:36:20.000,1,False,Buick,Engine,2016,76600,4,True,True,False
1803,147~150133,2013-08-13 22:36:20.000,1,False,Cadillac,Engine,2020,76600,8,True,True,False
4589,147~150133,2013-08-13 22:36:20.000,1,False,Cadillac,Engine,2019,76600,7,True,True,False
651,147~150133,2013-08-13 22:36:20.000,1,False,Cadillac,Engine,2018,76600,6,True,True,False
498,147~150133,2013-08-13 22:36:20.000,1,False,Cadillac,Engine,2017,76600,5,True,True,False
287,147~150133,2013-08-13 22:36:20.000,1,False,Cadillac,Engine,2016,76600,4,True,True,False
1803,147~150133,2013-08-13 22:36:20.000,1,False,Chevrolet,Engine,2020,76600,8,True,True,False
4589,147~150133,2013-08-13 22:36:20.000,1,False,Chevrolet,Engine,2019,76600,7,True,True,False
651,147~150133,2013-08-13 22:36:20.000,1,False,Chevrolet,Engine,2018,76600,6,True,True,False
498,147~150133,2013-08-13 22:36:20.000,1,False,Chevrolet,Engine,2017,76600,5,True,True,False
287,147~150133,2013-08-13 22:36:20.000,1,False,Chevrolet,Engine,2016,76600,4,True,True,False
1803,147~150133,2013-08-13 22:36:20.000,1,False,GMC,Engine,2020,76600,8,True,True,False
4589,147~150133,2013-08-13 22:36:20.000,1,False,GMC,Engine,2019,76600,7,True,True,False
651,147~150133,2013-08-13 22:36:20.000,1,False,GMC,Engine,2018,76600,6,True,True,False
498,147~150133,2013-08-13 22:36:20.000,1,False,GMC,Engine,2017,76600,5,True,True,False
287,147~150133,2013-08-13 22:36:20.000,1,False,GMC,Engine,2016,76600,4,True,True,False
1803,147~150133,2013-08-13 22:36:20.000,1,False,Isuzu,Engine,2020,76600,8,True,True,False
4589,147~150133,2013-08-13 22:36:20.000,1,False,Isuzu,Engine,2019,76600,7,True,True,False
651,147~150133,2013-08-13 22:36:20.000,1,False,Isuzu,Engine,2018,76600,6,True,True,False
498,147~150133,2013-08-13 22:36:20.000,1,False,Isuzu,Engine,2017,76600,5,True,True,False
287,147~150133,2013-08-13 22:36:20.000,1,False,Isuzu,Engine,2016,76600,4,True,True,False
1803,147~150133,2013-08-13 22:36:20.000,1,False,Oldsmobile,Engine,2020,76600,8,True,True,False
4589,147~150133,2013-08-13 22:36:20.000,1,False,Oldsmobile,Engine,2019,76600,7,True,True,False
651,147~150133,2013-08-13 22:36:20.000,1,False,Oldsmobile,Engine,2018,76600,6,True,True,False
498,147~150133,2013-08-13 22:36:20.000,1,False,Oldsmobile,Engine,2017,76600,5,True,True,False
287,147~150133,2013-08-13 22:36:20.000,1,False,Oldsmobile,Engine,2016,76600,4,True,True,False
1803,147~150133,2013-08-13 22:36:20.000,1,False,Pontiac,Engine,2020,76600,8,True,True,False
4589,147~150133,2013-08-13 22:36:20.000,1,False,Pontiac,Engine,2019,76600,7,True,True,False
651,147~150133,2013-08-13 22:36:20.000,1,False,Pontiac,Engine,2018,76600,6,True,True,False
498,147~150133,2013-08-13 22:36:20.000,1,False,Pontiac,Engine,2017,76600,5,True,True,False
287,147~150133,2013-08-13 22:36:20.000,1,False,Pontiac,Engine,2016,76600,4,True,True,False
1803,147~150133,2013-08-13 22:36:20.000,1,False,Saab,Engine,2020,76600,8,True,True,False
4589,147~150133,2013-08-13 22:36:20.000,1,False,Saab,Engine,2019,76600,7,True,True,False
651,147~150133,2013-08-13 22:36:20.000,1,False,Saab,Engine,2018,76600,6,True,True,False
498,147~150133,2013-08-13 22:36:20.000,1,False,Saab,Engine,2017,76600,5,True,True,False
287,147~150133,2013-08-13 22:36:20.000,1,False,Saab,Engine,2016,76600,4,True,True,False
1803,147~150133,2013-08-13 22:36:20.000,1,False,Saturn,Engine,2020,76600,8,True,True,False
4589,147~150133,2013-08-13 22:36:20.000,1,False,Saturn,Engine,2019,76600,7,True,True,False
651,147~150133,2013-08-13 22:36:20.000,1,False,Saturn,Engine,2018,76600,6,True,True,False
498,147~150133,2013-08-13 22:36:20.000,1,False,Saturn,Engine,2017,76600,5,True,True,False
287,147~150133,2013-08-13 22:36:20.000,1,False,Saturn,Engine,2016,76600,4,True,True,False
1803,147~150133,2013-08-13 22:36:20.000,1,False,Workhorse,Engine,2020,76600,8,True,True,False
4589,147~150133,2013-08-13 22:36:20.000,1,False,Workhorse,Engine,2019,76600,7,True,True,False
651,147~150133,2013-08-13 22:36:20.000,1,False,Workhorse,Engine,2018,76600,6,True,True,False
498,147~150133,2013-08-13 22:36:20.000,1,False,Workhorse,Engine,2017,76600,5,True,True,False
287,147~150133,2013-08-13 22:36:20.000,1,False,Workhorse,Engine,2016,76600,4,True,True,False
199,118~149533,2013-08-13 22:19:22.000,1,False,BMW,Cooling,2020,46434,8,True,True,True
246,118~149533,2013-08-13 22:19:22.000,1,False,BMW,Cooling,2019,46434,7,True,True,True
172,118~149533,2013-08-13 22:19:22.000,1,False,BMW,Cooling,2018,46434,6,True,True,True
278,118~149533,2013-08-13 22:19:22.000,1,False,BMW,Cooling,2017,46434,5,True,True,True
252,118~149533,2013-08-13 22:19:22.000,1,False,BMW,Cooling,2016,46434,4,True,True,True
72,352~149287,2013-08-13 17:38:24.000,1,False,BMW,Body,2020,154866,8,False,True,False
80,352~149287,2013-08-13 17:38:24.000,1,False,BMW,Body,2019,154866,7,False,True,False
111,352~149287,2013-08-13 17:38:24.000,1,False,BMW,Body,2018,154866,6,False,True,False
93,352~149287,2013-08-13 17:38:24.000,1,False,BMW,Body,2017,154866,5,False,True,False
96,352~149287,2013-08-13 17:38:24.000,1,False,BMW,Body,2016,154866,4,False,True,False
148,132~150226,2013-08-13 01:09:59.813,1,False,Volvo,Fuel,2020,182378,8,True,True,False
104,132~150226,2013-08-13 01:09:59.813,1,False,Volvo,Fuel,2019,182378,7,True,True,False
136,132~150226,2013-08-13 01:09:59.813,1,False,Volvo,Fuel,2018,182378,6,True,True,False
158,132~150226,2013-08-13 01:09:59.813,1,False,Volvo,Fuel,2017,182378,5,True,True,False
171,132~150226,2013-08-13 01:09:59.813,1,False,Volvo,Fuel,2016,182378,4,True,True,False
99,170~145414,2013-08-13 01:07:22.693,1,False,MG,Body,2020,33037,8,False,False,False
66,170~145414,2013-08-13 01:07:22.693,1,False,MG,Body,2019,33037,7,False,False,False
72,170~145414,2013-08-13 01:07:22.693,1,False,MG,Body,2018,33037,6,False,False,False
108,170~145414,2013-08-13 01:07:22.693,1,False,MG,Body,2017,33037,5,False,False,False
83,170~145414,2013-08-13 01:07:22.693,1,False,MG,Body,2016,33037,4,False,False,False
46,170~150889,2013-08-13 01:07:22.677,1,False,MG,Body,2020,2071,8,False,False,False
28,170~150889,2013-08-13 01:07:22.677,1,False,MG,Body,2019,2071,7,False,False,False
31,170~150889,2013-08-13 01:07:22.677,1,False,MG,Body,2018,2071,6,False,False,False
25,170~150889,2013-08-13 01:07:22.677,1,False,MG,Body,2017,2071,5,False,False,False
23,170~150889,2013-08-13 01:07:22.677,1,False,MG,Body,2016,2071,4,False,False,False
100,325~157603,2013-08-13 00:52:59.000,2,False,Audi,Suspension,2016,71315,4,False,True,False
12,325~157603,2013-08-13 00:52:59.000,2,False,Audi,Suspension,2017,71315,5,False,True,False
77,133~149146,2013-08-10 00:02:47.467,2,False,BMW,Suspension,2020,29450,8,False,False,False
60,133~149146,2013-08-10 00:02:47.467,2,False,BMW,Suspension,2019,29450,7,False,False,False
58,133~149146,2013-08-10 00:02:47.467,2,False,BMW,Suspension,2018,29450,6,False,False,False
52,133~149146,2013-08-10 00:02:47.467,2,False,BMW,Suspension,2017,29450,5,False,False,False
97,133~149146,2013-08-10 00:02:47.467,2,False,BMW,Suspension,2016,29450,4,False,False,False
71,132~150553,2013-08-08 21:35:47.953,1,False,Saab,Cooling,2020,111803,8,True,True,True
86,132~150553,2013-08-08 21:35:47.953,1,False,Saab,Cooling,2019,111803,7,True,True,True
114,132~150553,2013-08-08 21:35:47.953,1,False,Saab,Cooling,2018,111803,6,True,True,True
142,132~150553,2013-08-08 21:35:47.953,1,False,Saab,Cooling,2017,111803,5,True,True,True
99,132~150553,2013-08-08 21:35:47.953,1,False,Saab,Cooling,2016,111803,4,True,True,True
42,132~150244,2013-08-08 21:35:47.000,1,False,Saab,Engine,2020,59329,8,True,False,True
40,132~150244,2013-08-08 21:35:47.000,1,False,Saab,Engine,2019,59329,7,True,False,True
22,132~150244,2013-08-08 21:35:47.000,1,False,Saab,Engine,2018,59329,6,True,False,True
22,132~150244,2013-08-08 21:35:47.000,1,False,Saab,Engine,2017,59329,5,True,False,True
23,132~150244,2013-08-08 21:35:47.000,1,False,Saab,Engine,2016,59329,4,True,False,True
48,132~150550,2013-08-08 21:35:47.000,1,False,Saab,Engine,2020,59329,8,True,False,True
42,132~150550,2013-08-08 21:35:47.000,1,False,Saab,Engine,2019,59329,7,True,False,True
32,132~150550,2013-08-08 21:35:47.000,1,False,Saab,Engine,2018,59329,6,True,False,True
21,132~150550,2013-08-08 21:35:47.000,1,False,Saab,Engine,2017,59329,5,True,False,True
18,132~150550,2013-08-08 21:35:47.000,1,False,Saab,Engine,2016,59329,4,True,False,True
2365,147~149698,2013-08-05 21:01:40.933,2,False,BMW,Suspension,2020,954653,8,True,True,True
1930,147~149698,2013-08-05 21:01:40.933,2,False,BMW,Suspension,2019,954653,7,True,True,True
2059,147~149698,2013-08-05 21:01:40.933,2,False,BMW,Suspension,2018,954653,6,True,True,True
1934,147~149698,2013-08-05 21:01:40.933,2,False,BMW,Suspension,2017,954653,5,True,True,True
1632,147~149698,2013-08-05 21:01:40.933,2,False,BMW,Suspension,2016,954653,4,True,True,True
528,147~149638,2013-08-05 21:01:40.900,2,False,BMW,Suspension,2020,555473,8,True,True,True
581,147~149638,2013-08-05 21:01:40.900,2,False,BMW,Suspension,2019,555473,7,True,True,True
527,147~149638,2013-08-05 21:01:40.900,2,False,BMW,Suspension,2018,555473,6,True,True,True
549,147~149638,2013-08-05 21:01:40.900,2,False,BMW,Suspension,2017,555473,5,True,True,True
506,147~149638,2013-08-05 21:01:40.900,2,False,BMW,Suspension,2016,555473,4,True,True,True
9,188~148096,2013-08-05 16:10:16.990,1,False,Audi,Cooling,2020,0,8,True,False,False
5,188~148096,2013-08-05 16:10:16.990,1,False,Audi,Cooling,2019,0,7,True,False,False
7,188~148096,2013-08-05 16:10:16.990,1,False,Audi,Cooling,2018,0,6,True,False,False
2,188~148096,2013-08-05 16:10:16.990,1,False,Audi,Cooling,2017,0,5,True,False,False
8,188~148096,2013-08-05 16:10:16.990,1,False,Audi,Cooling,2016,0,4,True,False,False
9,188~148096,2013-08-05 16:10:16.990,1,False,Volkswagen,Cooling,2020,0,8,True,False,False
5,188~148096,2013-08-05 16:10:16.990,1,False,Volkswagen,Cooling,2019,0,7,True,False,False
7,188~148096,2013-08-05 16:10:16.990,1,False,Volkswagen,Cooling,2018,0,6,True,False,False
2,188~148096,2013-08-05 16:10:16.990,1,False,Volkswagen,Cooling,2017,0,5,True,False,False
8,188~148096,2013-08-05 16:10:16.990,1,False,Volkswagen,Cooling,2016,0,4,True,False,False
26,136~149875,2013-08-02 21:49:49.383,2,False,Audi,Brakes,2020,45520,8,False,False,False
31,136~149875,2013-08-02 21:49:49.383,2,False,Audi,Brakes,2019,45520,7,False,False,False
26,136~149875,2013-08-02 21:49:49.383,2,False,Audi,Brakes,2018,45520,6,False,False,False
217,136~149875,2013-08-02 21:49:49.383,2,False,Audi,Brakes,2017,45520,5,False,False,False
46,136~149875,2013-08-02 21:49:49.383,2,False,Audi,Brakes,2016,45520,4,False,False,False
26,136~149875,2013-08-02 21:49:49.383,2,False,Volkswagen,Brakes,2020,45520,8,False,False,False
31,136~149875,2013-08-02 21:49:49.383,2,False,Volkswagen,Brakes,2019,45520,7,False,False,False
26,136~149875,2013-08-02 21:49:49.383,2,False,Volkswagen,Brakes,2018,45520,6,False,False,False
217,136~149875,2013-08-02 21:49:49.383,2,False,Volkswagen,Brakes,2017,45520,5,False,False,False
46,136~149875,2013-08-02 21:49:49.383,2,False,Volkswagen,Brakes,2016,45520,4,False,False,False
1548,182~150118,2013-08-02 21:49:49.000,1,False,Volkswagen,Climate Control,2020,1568863,8,False,True,True
1015,182~150118,2013-08-02 21:49:49.000,1,False,Volkswagen,Climate Control,2019,1568863,7,False,True,True
1821,182~150118,2013-08-02 21:49:49.000,1,False,Volkswagen,Climate Control,2018,1568863,6,False,True,True
1452,182~150118,2013-08-02 21:49:49.000,1,False,Volkswagen,Climate Control,2017,1568863,5,False,True,True
1242,182~150118,2013-08-02 21:49:49.000,1,False,Volkswagen,Climate Control,2016,1568863,4,False,True,True
18,27~150706,2013-07-31 23:37:00.780,1,False,BMW,Steering,2020,14788,8,True,False,False
12,27~150706,2013-07-31 23:37:00.780,1,False,BMW,Steering,2019,14788,7,True,False,False
14,27~150706,2013-07-31 23:37:00.780,1,False,BMW,Steering,2018,14788,6,True,False,False
18,27~150706,2013-07-31 23:37:00.780,1,False,BMW,Steering,2017,14788,5,True,False,False
21,27~150706,2013-07-31 23:37:00.780,1,False,BMW,Steering,2016,14788,4,True,False,False
1266,118~149545,2013-07-30 22:50:57.210,4,False,Porsche,Brakes,2020,120923,8,True,True,True
2032,118~149545,2013-07-30 22:50:57.210,4,False,Porsche,Brakes,2019,120923,7,True,True,True
1407,118~149545,2013-07-30 22:50:57.210,4,False,Porsche,Brakes,2018,120923,6,True,True,True
1591,118~149545,2013-07-30 22:50:57.210,4,False,Porsche,Brakes,2017,120923,5,True,True,True
1401,118~149545,2013-07-30 22:50:57.210,4,False,Porsche,Brakes,2016,120923,4,True,True,True
205,352~135784,2013-07-30 22:44:51.000,1,False,Porsche,Electrical,2020,10062,8,False,False,True
217,352~135784,2013-07-30 22:44:51.000,1,False,Porsche,Electrical,2019,10062,7,False,False,True
186,352~135784,2013-07-30 22:44:51.000,1,False,Porsche,Electrical,2018,10062,6,False,False,True
312,352~135784,2013-07-30 22:44:51.000,1,False,Porsche,Electrical,2017,10062,5,False,False,True
334,352~135784,2013-07-30 22:44:51.000,1,False,Porsche,Electrical,2016,10062,4,False,False,True
2470,352~137878,2013-07-30 22:44:51.000,2,False,Porsche,Body,2020,360837,8,True,False,False
1883,352~137878,2013-07-30 22:44:51.000,2,False,Porsche,Body,2019,360837,7,True,False,False
2010,352~137878,2013-07-30 22:44:51.000,2,False,Porsche,Body,2018,360837,6,True,False,False
1890,352~137878,2013-07-30 22:44:51.000,2,False,Porsche,Body,2017,360837,5,True,False,False
3303,352~137878,2013-07-30 22:44:51.000,2,False,Porsche,Body,2016,360837,4,True,False,False
281,147~149623,2013-07-30 22:09:11.253,2,False,BMW,Suspension,2020,151134,8,True,True,True
218,147~149623,2013-07-30 22:09:11.253,2,False,BMW,Suspension,2019,151134,7,True,True,True
302,147~149623,2013-07-30 22:09:11.253,2,False,BMW,Suspension,2018,151134,6,True,True,True
256,147~149623,2013-07-30 22:09:11.253,2,False,BMW,Suspension,2017,151134,5,True,True,True
265,147~149623,2013-07-30 22:09:11.253,2,False,BMW,Suspension,2016,151134,4,True,True,True
23,49~149866,2013-07-30 00:14:49.720,1,False,Jaguar,Brakes,2020,30282,8,True,False,False
20,49~149866,2013-07-30 00:14:49.720,1,False,Jaguar,Brakes,2019,30282,7,True,False,False
15,49~149866,2013-07-30 00:14:49.720,1,False,Jaguar,Brakes,2018,30282,6,True,False,False
17,49~149866,2013-07-30 00:14:49.720,1,False,Jaguar,Brakes,2017,30282,5,True,False,False
18,49~149866,2013-07-30 00:14:49.720,1,False,Jaguar,Brakes,2016,30282,4,True,False,False
310,147~147244,2013-07-29 23:57:45.900,1,False,Porsche,Steering,2020,53129,8,True,True,True
276,147~147244,2013-07-29 23:57:45.900,1,False,Porsche,Steering,2019,53129,7,True,True,True
220,147~147244,2013-07-29 23:57:45.900,1,False,Porsche,Steering,2018,53129,6,True,True,True
247,147~147244,2013-07-29 23:57:45.900,1,False,Porsche,Steering,2017,53129,5,True,True,True
115,147~147244,2013-07-29 23:57:45.900,1,False,Porsche,Steering,2016,53129,4,True,True,True
25,132~150529,2013-07-26 23:43:39.340,1,False,BMW,Cooling,2020,6505,8,True,True,True
23,132~150529,2013-07-26 23:43:39.340,1,False,BMW,Cooling,2019,6505,7,True,True,True
40,132~150529,2013-07-26 23:43:39.340,1,False,BMW,Cooling,2018,6505,6,True,True,True
37,132~150529,2013-07-26 23:43:39.340,1,False,BMW,Cooling,2017,6505,5,True,True,True
48,132~150529,2013-07-26 23:43:39.340,1,False,BMW,Cooling,2016,6505,4,True,True,True
144,307~166267,2013-07-25 18:19:03.000,2,False,Mercedes-Benz,Suspension,2020,341017,8,False,True,False
876,307~166267,2013-07-25 18:19:03.000,2,False,Mercedes-Benz,Suspension,2018,341017,6,False,True,False
228,307~166267,2013-07-25 18:19:03.000,2,False,Mercedes-Benz,Suspension,2016,341017,4,False,True,False
594,307~166267,2013-07-25 18:19:03.000,2,False,Mercedes-Benz,Suspension,2017,341017,5,False,True,False
2,307~166267,2013-07-25 18:19:03.000,2,False,Mercedes-Benz,Suspension,2019,341017,7,False,True,False
109,185~150328,2013-07-25 00:33:12.433,2,False,Volvo,Suspension,2020,301743,8,True,False,False
69,185~150328,2013-07-25 00:33:12.433,2,False,Volvo,Suspension,2019,301743,7,True,False,False
60,185~150328,2013-07-25 00:33:12.433,2,False,Volvo,Suspension,2018,301743,6,True,False,False
99,185~150328,2013-07-25 00:33:12.433,2,False,Volvo,Suspension,2017,301743,5,True,False,False
112,185~150328,2013-07-25 00:33:12.433,2,False,Volvo,Suspension,2016,301743,4,True,False,False
14,118~150577,2013-07-24 00:43:14.640,2,False,Mercedes-Benz,Electrical,2020,10074,8,True,False,False
32,118~150577,2013-07-24 00:43:14.640,2,False,Mercedes-Benz,Electrical,2019,10074,7,True,False,False
30,118~150577,2013-07-24 00:43:14.640,2,False,Mercedes-Benz,Electrical,2018,10074,6,True,False,False
13,118~150577,2013-07-24 00:43:14.640,2,False,Mercedes-Benz,Electrical,2017,10074,5,True,False,False
24,118~150577,2013-07-24 00:43:14.640,2,False,Mercedes-Benz,Electrical,2016,10074,4,True,False,False
277,185~150343,2013-07-21 06:41:51.977,2,False,BMW,Suspension,2020,65259,8,True,True,True
297,185~150343,2013-07-21 06:41:51.977,2,False,BMW,Suspension,2019,65259,7,True,True,True
357,185~150343,2013-07-21 06:41:51.977,2,False,BMW,Suspension,2018,65259,6,True,True,True
360,185~150343,2013-07-21 06:41:51.977,2,False,BMW,Suspension,2017,65259,5,True,True,True
336,185~150343,2013-07-21 06:41:51.977,2,False,BMW,Suspension,2016,65259,4,True,True,True
39,175~129139,2013-07-20 19:25:08.000,2,False,Chrysler,Suspension,2020,639967,8,True,True,False
37,175~129139,2013-07-20 19:25:08.000,2,False,Chrysler,Suspension,2019,639967,7,True,True,False
30,175~129139,2013-07-20 19:25:08.000,2,False,Chrysler,Suspension,2018,639967,6,True,True,False
