units_sold,firstSold,vehicleMaxQty,isDevelopment,make,category,year,TotalVIO,SaleYearRank,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased
426,2015-12-02 00:43:28.177,1,False,Volkswagen,Body,2018,487014,4,True,True,False
297,2015-12-02 00:43:28.177,1,False,Volkswagen,Body,2017,487014,3,True,True,False
572,2015-12-02 00:43:28.177,1,False,Volkswagen,Body,2016,487014,2,True,True,False
279,2015-12-02 00:43:28.157,1,False,Volkswagen,Body,2020,201184,6,True,True,True
207,2015-12-02 00:43:28.157,1,False,Volkswagen,Body,2019,201184,5,True,True,True
398,2015-12-02 00:43:28.157,1,False,Volkswagen,Body,2018,201184,4,True,True,True
355,2015-12-02 00:43:28.157,1,False,Volkswagen,Body,2017,201184,3,True,True,True
142,2015-12-02 00:43:28.157,1,False,Volkswagen,Body,2016,201184,2,True,True,True
484,2015-12-02 00:43:27.493,1,False,Volkswagen,Electrical,2020,1006551,6,True,True,False
480,2015-12-02 00:43:27.493,1,False,Volkswagen,Electrical,2019,1006551,5,True,True,False
258,2015-12-02 00:43:27.493,1,False,Volkswagen,Electrical,2018,1006551,4,True,True,False
237,2015-12-02 00:43:27.493,1,False,Volkswagen,Electrical,2017,1006551,3,True,True,False
134,2015-12-02 00:43:27.493,1,False,Volkswagen,Electrical,2016,1006551,2,True,True,False
215,2015-11-26 00:56:03.000,1,False,Mini,Cooling,2020,79968,6,True,True,True
294,2015-11-26 00:56:03.000,1,False,Mini,Cooling,2019,79968,5,True,True,True
261,2015-11-26 00:56:03.000,1,False,Mini,Cooling,2018,79968,4,True,True,True
161,2015-11-26 00:56:03.000,1,False,Mini,Cooling,2017,79968,3,True,True,True
64,2015-11-26 00:56:03.000,1,False,Mini,Cooling,2016,79968,2,True,True,True
51,2015-11-25 18:32:12.190,1,False,Audi,Electrical,2020,44499,6,True,False,False
73,2015-11-25 18:32:12.190,1,False,Audi,Electrical,2019,44499,5,True,False,False
87,2015-11-25 18:32:12.190,1,False,Audi,Electrical,2018,44499,4,True,False,False
94,2015-11-25 18:32:12.190,1,False,Audi,Electrical,2017,44499,3,True,False,False
82,2015-11-25 18:32:12.190,1,False,Audi,Electrical,2016,44499,2,True,False,False
22,2015-11-25 18:32:12.170,1,False,Audi,Electrical,2020,33796,6,True,True,False
23,2015-11-25 18:32:12.170,1,False,Audi,Electrical,2019,33796,5,True,True,False
76,2015-11-25 18:32:12.170,1,False,Audi,Electrical,2018,33796,4,True,True,False
84,2015-11-25 18:32:12.170,1,False,Audi,Electrical,2017,33796,3,True,True,False
107,2015-11-25 18:32:12.170,1,False,Audi,Electrical,2016,33796,2,True,True,False
118,2015-11-25 18:32:11.747,1,False,Volkswagen,Electrical,2020,298534,6,True,True,False
109,2015-11-25 18:32:11.747,1,False,Volkswagen,Electrical,2019,298534,5,True,True,False
120,2015-11-25 18:32:11.747,1,False,Volkswagen,Electrical,2018,298534,4,True,True,False
126,2015-11-25 18:32:11.747,1,False,Volkswagen,Electrical,2017,298534,3,True,True,False
93,2015-11-25 18:32:11.747,1,False,Volkswagen,Electrical,2016,298534,2,True,True,False
72,2015-11-24 23:07:54.697,1,False,Porsche,Body,2020,9583,6,True,True,True
101,2015-11-24 23:07:54.697,1,False,Porsche,Body,2019,9583,5,True,True,True
107,2015-11-24 23:07:54.697,1,False,Porsche,Body,2018,9583,4,True,True,True
148,2015-11-24 23:07:54.697,1,False,Porsche,Body,2017,9583,3,True,True,True
69,2015-11-24 23:07:54.697,1,False,Porsche,Body,2016,9583,2,True,True,True
80,2015-11-24 23:07:54.670,1,False,Porsche,Body,2020,9583,6,False,True,True
83,2015-11-24 23:07:54.670,1,False,Porsche,Body,2019,9583,5,False,True,True
92,2015-11-24 23:07:54.670,1,False,Porsche,Body,2018,9583,4,False,True,True
135,2015-11-24 23:07:54.670,1,False,Porsche,Body,2017,9583,3,False,True,True
82,2015-11-24 23:07:54.670,1,False,Porsche,Body,2016,9583,2,False,True,True
238,2015-11-24 00:29:57.000,1,False,Land Rover,Cooling,2020,29256,6,True,True,True
209,2015-11-24 00:29:57.000,1,False,Land Rover,Cooling,2019,29256,5,True,True,True
191,2015-11-24 00:29:57.000,1,False,Land Rover,Cooling,2018,29256,4,True,True,True
185,2015-11-24 00:29:57.000,1,False,Land Rover,Cooling,2017,29256,3,True,True,True
153,2015-11-24 00:29:57.000,1,False,Land Rover,Cooling,2016,29256,2,True,True,True
133,2015-11-24 00:22:58.673,1,False,BMW,Engine,2020,84150,6,False,True,False
130,2015-11-24 00:22:58.673,1,False,BMW,Engine,2019,84150,5,False,True,False
106,2015-11-24 00:22:58.673,1,False,BMW,Engine,2018,84150,4,False,True,False
116,2015-11-24 00:22:58.673,1,False,BMW,Engine,2017,84150,3,False,True,False
89,2015-11-24 00:22:58.673,1,False,BMW,Engine,2016,84150,2,False,True,False
182,2015-11-24 00:22:58.000,1,False,BMW,Electrical,2020,514660,6,False,True,False
197,2015-11-24 00:22:58.000,1,False,BMW,Electrical,2019,514660,5,False,True,False
188,2015-11-24 00:22:58.000,1,False,BMW,Electrical,2018,514660,4,False,True,False
154,2015-11-24 00:22:58.000,1,False,BMW,Electrical,2017,514660,3,False,True,False
105,2015-11-24 00:22:58.000,1,False,BMW,Electrical,2016,514660,2,False,True,False
108,2015-11-24 00:22:58.000,1,False,BMW,Fuel,2020,25419,6,True,True,False
140,2015-11-24 00:22:58.000,1,False,BMW,Fuel,2019,25419,5,True,True,False
121,2015-11-24 00:22:58.000,1,False,BMW,Fuel,2018,25419,4,True,True,False
149,2015-11-24 00:22:58.000,1,False,BMW,Fuel,2017,25419,3,True,True,False
109,2015-11-24 00:22:58.000,1,False,BMW,Fuel,2016,25419,2,True,True,False
79,2015-11-23 22:06:51.000,1,False,Volkswagen,Cooling,2020,163631,6,False,False,False
107,2015-11-23 22:06:51.000,1,False,Volkswagen,Cooling,2019,163631,5,False,False,False
60,2015-11-23 22:06:51.000,1,False,Volkswagen,Cooling,2018,163631,4,False,False,False
92,2015-11-23 22:06:51.000,1,False,Volkswagen,Cooling,2017,163631,3,False,False,False
55,2015-11-23 22:06:51.000,1,False,Volkswagen,Cooling,2016,163631,2,False,False,False
74,2015-11-23 18:59:26.187,1,False,Mercedes-Benz,Fuel,2020,34533,6,True,True,True
128,2015-11-23 18:59:26.187,1,False,Mercedes-Benz,Fuel,2019,34533,5,True,True,True
63,2015-11-23 18:59:26.187,1,False,Mercedes-Benz,Fuel,2018,34533,4,True,True,True
45,2015-11-23 18:59:26.187,1,False,Mercedes-Benz,Fuel,2017,34533,3,True,True,True
7,2015-11-23 18:59:26.187,1,False,Mercedes-Benz,Fuel,2016,34533,2,True,True,True
1,2015-11-20 22:24:44.000,2,False,Volkswagen,Suspension,2018,3176,4,False,False,False
2,2015-11-20 22:24:44.000,2,False,Volkswagen,Suspension,2016,3176,2,False,False,False
23,2015-11-19 00:42:14.820,2,False,Volvo,Suspension,2020,161135,6,False,False,False
14,2015-11-19 00:42:14.820,2,False,Volvo,Suspension,2019,161135,5,False,False,False
9,2015-11-19 00:42:14.820,2,False,Volvo,Suspension,2018,161135,4,False,False,False
28,2015-11-19 00:42:14.820,2,False,Volvo,Suspension,2017,161135,3,False,False,False
6,2015-11-19 00:42:14.820,2,False,Volvo,Suspension,2016,161135,2,False,False,False
285,2015-11-18 22:50:53.747,1,False,Mercedes-Benz,Body,2020,178382,6,True,False,True
257,2015-11-18 22:50:53.747,1,False,Mercedes-Benz,Body,2019,178382,5,True,False,True
228,2015-11-18 22:50:53.747,1,False,Mercedes-Benz,Body,2018,178382,4,True,False,True
230,2015-11-18 22:50:53.747,1,False,Mercedes-Benz,Body,2017,178382,3,True,False,True
249,2015-11-18 22:50:53.747,1,False,Mercedes-Benz,Body,2016,178382,2,True,False,True
97,2015-11-17 12:05:53.993,1,False,Audi,Electrical,2020,224901,6,True,False,False
58,2015-11-17 12:05:53.993,1,False,Audi,Electrical,2019,224901,5,True,False,False
86,2015-11-17 12:05:53.993,1,False,Audi,Electrical,2018,224901,4,True,False,False
50,2015-11-17 12:05:53.993,1,False,Audi,Electrical,2017,224901,3,True,False,False
42,2015-11-17 12:05:53.993,1,False,Audi,Electrical,2016,224901,2,True,False,False
97,2015-11-17 12:05:53.993,1,False,Volkswagen,Electrical,2020,224901,6,True,False,False
58,2015-11-17 12:05:53.993,1,False,Volkswagen,Electrical,2019,224901,5,True,False,False
86,2015-11-17 12:05:53.993,1,False,Volkswagen,Electrical,2018,224901,4,True,False,False
50,2015-11-17 12:05:53.993,1,False,Volkswagen,Electrical,2017,224901,3,True,False,False
42,2015-11-17 12:05:53.993,1,False,Volkswagen,Electrical,2016,224901,2,True,False,False
388,2015-11-17 00:33:21.287,1,False,BMW,Engine,2020,108218,6,True,True,True
309,2015-11-17 00:33:21.287,1,False,BMW,Engine,2019,108218,5,True,True,True
332,2015-11-17 00:33:21.287,1,False,BMW,Engine,2018,108218,4,True,True,True
281,2015-11-17 00:33:21.287,1,False,BMW,Engine,2017,108218,3,True,True,True
232,2015-11-17 00:33:21.287,1,False,BMW,Engine,2016,108218,2,True,True,True
455,2015-11-12 23:00:40.320,1,False,Mercedes-Benz,Body,2020,118517,6,True,True,True
281,2015-11-12 23:00:40.320,1,False,Mercedes-Benz,Body,2019,118517,5,True,True,True
289,2015-11-12 23:00:40.320,1,False,Mercedes-Benz,Body,2018,118517,4,True,True,True
232,2015-11-12 23:00:40.320,1,False,Mercedes-Benz,Body,2017,118517,3,True,True,True
328,2015-11-12 23:00:40.320,1,False,Mercedes-Benz,Body,2016,118517,2,True,True,True
47,2015-11-06 22:22:06.000,2,False,Audi,Body,2020,6568,6,True,False,False
45,2015-11-06 22:22:06.000,2,False,Audi,Body,2019,6568,5,True,False,False
15,2015-11-06 22:22:06.000,2,False,Audi,Body,2018,6568,4,True,False,False
58,2015-11-06 22:22:06.000,2,False,Audi,Body,2017,6568,3,True,False,False
27,2015-11-06 22:22:06.000,2,False,Audi,Body,2016,6568,2,True,False,False
181,2015-11-05 21:28:03.233,1,False,BMW,Suspension,2020,190424,6,False,False,False
164,2015-11-05 21:28:03.233,1,False,BMW,Suspension,2019,190424,5,False,False,False
124,2015-11-05 21:28:03.233,1,False,BMW,Suspension,2018,190424,4,False,False,False
105,2015-11-05 21:28:03.233,1,False,BMW,Suspension,2017,190424,3,False,False,False
74,2015-11-05 21:28:03.233,1,False,BMW,Suspension,2016,190424,2,False,False,False
209,2015-11-05 21:28:03.210,1,False,BMW,Suspension,2020,190424,6,False,False,False
190,2015-11-05 21:28:03.210,1,False,BMW,Suspension,2019,190424,5,False,False,False
130,2015-11-05 21:28:03.210,1,False,BMW,Suspension,2018,190424,4,False,False,False
111,2015-11-05 21:28:03.210,1,False,BMW,Suspension,2017,190424,3,False,False,False
109,2015-11-05 21:28:03.210,1,False,BMW,Suspension,2016,190424,2,False,False,False
51,2015-11-04 21:42:55.000,1,False,Mercedes-Benz,Suspension,2020,229173,6,False,True,False
58,2015-11-04 21:42:55.000,1,False,Mercedes-Benz,Suspension,2019,229173,5,False,True,False
32,2015-11-04 21:42:55.000,1,False,Mercedes-Benz,Suspension,2018,229173,4,False,True,False
65,2015-11-04 21:42:55.000,1,False,Mercedes-Benz,Suspension,2017,229173,3,False,True,False
32,2015-11-04 21:42:55.000,1,False,Mercedes-Benz,Suspension,2016,229173,2,False,True,False
534,2015-11-04 16:09:43.757,2,False,Volvo,Engine,2020,29111,6,True,True,True
687,2015-11-04 16:09:43.757,2,False,Volvo,Engine,2019,29111,5,True,True,True
1400,2015-11-04 16:09:43.757,2,False,Volvo,Engine,2018,29111,4,True,True,True
1352,2015-11-04 16:09:43.757,2,False,Volvo,Engine,2017,29111,3,True,True,True
870,2015-11-04 16:09:43.757,2,False,Volvo,Engine,2016,29111,2,True,True,True
162,2015-11-04 16:09:43.230,2,False,Volkswagen,Suspension,2020,547792,6,True,False,False
180,2015-11-04 16:09:43.230,2,False,Volkswagen,Suspension,2019,547792,5,True,False,False
213,2015-11-04 16:09:43.230,2,False,Volkswagen,Suspension,2018,547792,4,True,False,False
74,2015-11-04 16:09:43.230,2,False,Volkswagen,Suspension,2017,547792,3,True,False,False
99,2015-11-04 16:09:43.230,2,False,Volkswagen,Suspension,2016,547792,2,True,False,False
64,2015-11-04 16:09:42.827,2,False,Land Rover,Suspension,2020,100319,6,True,True,False
11,2015-11-04 16:09:42.827,2,False,Land Rover,Suspension,2019,100319,5,True,True,False
68,2015-11-04 16:09:42.827,2,False,Land Rover,Suspension,2018,100319,4,True,True,False
51,2015-11-04 16:09:42.827,2,False,Land Rover,Suspension,2017,100319,3,True,True,False
28,2015-11-04 16:09:42.827,2,False,Land Rover,Suspension,2016,100319,2,True,True,False
23,2015-11-04 16:09:42.803,2,False,Land Rover,Suspension,2020,94428,6,True,True,False
19,2015-11-04 16:09:42.803,2,False,Land Rover,Suspension,2019,94428,5,True,True,False
32,2015-11-04 16:09:42.803,2,False,Land Rover,Suspension,2018,94428,4,True,True,False
22,2015-11-04 16:09:42.803,2,False,Land Rover,Suspension,2017,94428,3,True,True,False
28,2015-11-04 16:09:42.803,2,False,Land Rover,Suspension,2016,94428,2,True,True,False
1973,2015-11-04 16:09:42.000,1,False,Jaguar,Cooling,2020,315855,6,True,True,True
2727,2015-11-04 16:09:42.000,1,False,Jaguar,Cooling,2019,315855,5,True,True,True
1750,2015-11-04 16:09:42.000,1,False,Jaguar,Cooling,2018,315855,4,True,True,True
1114,2015-11-04 16:09:42.000,1,False,Jaguar,Cooling,2017,315855,3,True,True,True
107,2015-11-04 16:09:42.000,1,False,Jaguar,Cooling,2016,315855,2,True,True,True
1973,2015-11-04 16:09:42.000,1,False,Land Rover,Cooling,2020,315855,6,True,True,True
2727,2015-11-04 16:09:42.000,1,False,Land Rover,Cooling,2019,315855,5,True,True,True
1750,2015-11-04 16:09:42.000,1,False,Land Rover,Cooling,2018,315855,4,True,True,True
1114,2015-11-04 16:09:42.000,1,False,Land Rover,Cooling,2017,315855,3,True,True,True
107,2015-11-04 16:09:42.000,1,False,Land Rover,Cooling,2016,315855,2,True,True,True
846,2015-11-02 18:56:59.000,1,False,Volvo,Fuel,2020,106926,6,True,True,False
828,2015-11-02 18:56:59.000,1,False,Volvo,Fuel,2019,106926,5,True,True,False
792,2015-11-02 18:56:59.000,1,False,Volvo,Fuel,2018,106926,4,True,True,False
948,2015-11-02 18:56:59.000,1,False,Volvo,Fuel,2017,106926,3,True,True,False
431,2015-11-02 18:56:59.000,1,False,Volvo,Fuel,2016,106926,2,True,True,False
939,2015-10-30 19:21:42.000,1,False,BMW,Fuel,2020,153068,6,True,True,True
958,2015-10-30 19:21:42.000,1,False,BMW,Fuel,2019,153068,5,True,True,True
588,2015-10-30 19:21:42.000,1,False,BMW,Fuel,2018,153068,4,True,True,True
262,2015-10-30 19:21:42.000,1,False,BMW,Fuel,2017,153068,3,True,True,True
68,2015-10-30 19:21:42.000,1,False,BMW,Fuel,2016,153068,2,True,True,True
177,2015-10-30 19:07:06.943,2,False,Volkswagen,Body,2020,62086,6,True,False,False
121,2015-10-30 19:07:06.943,2,False,Volkswagen,Body,2019,62086,5,True,False,False
85,2015-10-30 19:07:06.943,2,False,Volkswagen,Body,2018,62086,4,True,False,False
97,2015-10-30 19:07:06.943,2,False,Volkswagen,Body,2017,62086,3,True,False,False
62,2015-10-30 19:07:06.943,2,False,Volkswagen,Body,2016,62086,2,True,False,False
759,2015-10-30 18:23:38.437,2,False,Porsche,Suspension,2020,49737,6,True,True,False
357,2015-10-30 18:23:38.437,2,False,Porsche,Suspension,2019,49737,5,True,True,False
723,2015-10-30 18:23:38.437,2,False,Porsche,Suspension,2018,49737,4,True,True,False
701,2015-10-30 18:23:38.437,2,False,Porsche,Suspension,2017,49737,3,True,True,False
299,2015-10-30 18:23:38.437,2,False,Porsche,Suspension,2016,49737,2,True,True,False
54,2015-10-30 18:20:30.827,1,False,Audi,Suspension,2020,133551,6,True,True,False
62,2015-10-30 18:20:30.827,1,False,Audi,Suspension,2019,133551,5,True,True,False
24,2015-10-30 18:20:30.827,1,False,Audi,Suspension,2018,133551,4,True,True,False
45,2015-10-30 18:20:30.827,1,False,Audi,Suspension,2017,133551,3,True,True,False
54,2015-10-30 18:20:30.827,1,False,Audi,Suspension,2016,133551,2,True,True,False
54,2015-10-30 18:20:30.827,1,False,Volkswagen,Suspension,2020,133551,6,True,True,False
62,2015-10-30 18:20:30.827,1,False,Volkswagen,Suspension,2019,133551,5,True,True,False
24,2015-10-30 18:20:30.827,1,False,Volkswagen,Suspension,2018,133551,4,True,True,False
45,2015-10-30 18:20:30.827,1,False,Volkswagen,Suspension,2017,133551,3,True,True,False
54,2015-10-30 18:20:30.827,1,False,Volkswagen,Suspension,2016,133551,2,True,True,False
38,2015-10-30 18:20:30.807,1,False,Audi,Suspension,2020,133551,6,True,True,False
59,2015-10-30 18:20:30.807,1,False,Audi,Suspension,2019,133551,5,True,True,False
23,2015-10-30 18:20:30.807,1,False,Audi,Suspension,2018,133551,4,True,True,False
44,2015-10-30 18:20:30.807,1,False,Audi,Suspension,2017,133551,3,True,True,False
64,2015-10-30 18:20:30.807,1,False,Audi,Suspension,2016,133551,2,True,True,False
38,2015-10-30 18:20:30.807,1,False,Volkswagen,Suspension,2020,133551,6,True,True,False
59,2015-10-30 18:20:30.807,1,False,Volkswagen,Suspension,2019,133551,5,True,True,False
23,2015-10-30 18:20:30.807,1,False,Volkswagen,Suspension,2018,133551,4,True,True,False
44,2015-10-30 18:20:30.807,1,False,Volkswagen,Suspension,2017,133551,3,True,True,False
64,2015-10-30 18:20:30.807,1,False,Volkswagen,Suspension,2016,133551,2,True,True,False
45,2015-10-30 18:20:30.777,1,False,Audi,Suspension,2020,141836,6,True,True,False
19,2015-10-30 18:20:30.777,1,False,Audi,Suspension,2019,141836,5,True,True,False
18,2015-10-30 18:20:30.777,1,False,Audi,Suspension,2018,141836,4,True,True,False
3,2015-10-30 18:20:30.777,1,False,Audi,Suspension,2017,141836,3,True,True,False
5,2015-10-30 18:20:30.777,1,False,Audi,Suspension,2016,141836,2,True,True,False
156,2015-10-29 00:18:21.000,1,False,BMW,Fuel,2020,85605,6,True,True,False
135,2015-10-29 00:18:21.000,1,False,BMW,Fuel,2019,85605,5,True,True,False
209,2015-10-29 00:18:21.000,1,False,BMW,Fuel,2018,85605,4,True,True,False
62,2015-10-29 00:18:21.000,1,False,BMW,Fuel,2017,85605,3,True,True,False
37,2015-10-29 00:18:21.000,1,False,BMW,Fuel,2016,85605,2,True,True,False
688,2015-10-27 21:10:40.877,1,False,Volkswagen,Electrical,2020,366621,6,True,True,True
1122,2015-10-27 21:10:40.877,1,False,Volkswagen,Electrical,2019,366621,5,True,True,True
1175,2015-10-27 21:10:40.877,1,False,Volkswagen,Electrical,2018,366621,4,True,True,True
943,2015-10-27 21:10:40.877,1,False,Volkswagen,Electrical,2017,366621,3,True,True,True
1156,2015-10-27 21:10:40.877,1,False,Volkswagen,Electrical,2016,366621,2,True,True,True
126,2015-10-21 22:32:48.300,2,False,Porsche,Body,2020,9069,6,False,False,False
368,2015-10-21 22:32:48.300,2,False,Porsche,Body,2019,9069,5,False,False,False
112,2015-10-21 22:32:48.300,2,False,Porsche,Body,2018,9069,4,False,False,False
74,2015-10-21 22:32:48.300,2,False,Porsche,Body,2017,9069,3,False,False,False
169,2015-10-21 22:32:48.300,2,False,Porsche,Body,2016,9069,2,False,False,False
64,2015-10-21 15:29:09.127,1,False,Audi,Suspension,2020,102720,6,True,True,False
79,2015-10-21 15:29:09.127,1,False,Audi,Suspension,2019,102720,5,True,True,False
92,2015-10-21 15:29:09.127,1,False,Audi,Suspension,2018,102720,4,True,True,False
77,2015-10-21 15:29:09.127,1,False,Audi,Suspension,2017,102720,3,True,True,False
55,2015-10-21 15:29:09.127,1,False,Audi,Suspension,2016,102720,2,True,True,False
64,2015-10-21 15:29:09.127,1,False,Volkswagen,Suspension,2020,102720,6,True,True,False
79,2015-10-21 15:29:09.127,1,False,Volkswagen,Suspension,2019,102720,5,True,True,False
92,2015-10-21 15:29:09.127,1,False,Volkswagen,Suspension,2018,102720,4,True,True,False
77,2015-10-21 15:29:09.127,1,False,Volkswagen,Suspension,2017,102720,3,True,True,False
55,2015-10-21 15:29:09.127,1,False,Volkswagen,Suspension,2016,102720,2,True,True,False
74,2015-10-21 15:29:09.000,1,False,Audi,Suspension,2020,102720,6,True,True,False
72,2015-10-21 15:29:09.000,1,False,Audi,Suspension,2019,102720,5,True,True,False
94,2015-10-21 15:29:09.000,1,False,Audi,Suspension,2018,102720,4,True,True,False
88,2015-10-21 15:29:09.000,1,False,Audi,Suspension,2017,102720,3,True,True,False
56,2015-10-21 15:29:09.000,1,False,Audi,Suspension,2016,102720,2,True,True,False
74,2015-10-21 15:29:09.000,1,False,Volkswagen,Suspension,2020,102720,6,True,True,False
72,2015-10-21 15:29:09.000,1,False,Volkswagen,Suspension,2019,102720,5,True,True,False
94,2015-10-21 15:29:09.000,1,False,Volkswagen,Suspension,2018,102720,4,True,True,False
88,2015-10-21 15:29:09.000,1,False,Volkswagen,Suspension,2017,102720,3,True,True,False
56,2015-10-21 15:29:09.000,1,False,Volkswagen,Suspension,2016,102720,2,True,True,False
120,2015-10-21 00:03:53.000,1,False,Volkswagen,Cooling,2020,10137,6,True,True,False
32,2015-10-21 00:03:53.000,1,False,Volkswagen,Cooling,2019,10137,5,True,True,False
83,2015-10-21 00:03:53.000,1,False,Volkswagen,Cooling,2018,10137,4,True,True,False
62,2015-10-21 00:03:53.000,1,False,Volkswagen,Cooling,2017,10137,3,True,True,False
53,2015-10-21 00:03:53.000,1,False,Volkswagen,Cooling,2016,10137,2,True,True,False
73,2015-10-20 22:29:44.000,2,False,Porsche,Body,2020,18226,6,True,False,False
35,2015-10-20 22:29:44.000,2,False,Porsche,Body,2019,18226,5,True,False,False
31,2015-10-20 22:29:44.000,2,False,Porsche,Body,2018,18226,4,True,False,False
