sales_range,firstSold,vehicleMaxQty,isDevelopment,make,category,year,TotalVIO,SaleYearRank,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased
[1 - 25],2011-07-08 07:00:00.000,1,False,Volvo,Suspension,2017,41859,7,False,True,False
[1 - 25],2011-07-08 07:00:00.000,1,False,Volvo,Suspension,2016,41859,6,False,True,False
[26 - 50],2011-07-07 07:00:00.000,2,False,Jaguar,Engine,2021,72675,11,True,False,False
[26 - 50],2011-07-07 07:00:00.000,2,False,Jaguar,Engine,2020,72675,10,True,False,False
[26 - 50],2011-07-07 07:00:00.000,2,False,Jaguar,Engine,2019,72675,9,True,False,False
[26 - 50],2011-07-07 07:00:00.000,2,False,Jaguar,Engine,2018,72675,8,True,False,False
[1 - 25],2011-07-07 07:00:00.000,2,False,Jaguar,Engine,2017,72675,7,True,False,False
[51 - 150],2011-07-07 07:00:00.000,2,False,Jaguar,Engine,2016,72675,6,True,False,False
[1 - 25],2011-07-07 07:00:00.000,1,False,Jaguar,Engine,2021,81233,11,False,True,False
[51 - 150],2011-07-07 07:00:00.000,1,False,Jaguar,Engine,2020,81233,10,False,True,False
[51 - 150],2011-07-07 07:00:00.000,1,False,Jaguar,Engine,2019,81233,9,False,True,False
[151 - 300],2011-07-07 07:00:00.000,1,False,Jaguar,Engine,2018,81233,8,False,True,False
[51 - 150],2011-07-07 07:00:00.000,1,False,Jaguar,Engine,2017,81233,7,False,True,False
[51 - 150],2011-07-07 07:00:00.000,1,False,Jaguar,Engine,2016,81233,6,False,True,False
[1 - 25],2011-07-07 07:00:00.000,1,False,Jaguar,Engine,2021,48889,11,True,False,False
[26 - 50],2011-07-07 07:00:00.000,1,False,Jaguar,Engine,2020,48889,10,True,False,False
[1 - 25],2011-07-07 07:00:00.000,1,False,Jaguar,Engine,2019,48889,9,True,False,False
[26 - 50],2011-07-07 07:00:00.000,1,False,Jaguar,Engine,2018,48889,8,True,False,False
[26 - 50],2011-07-07 07:00:00.000,1,False,Jaguar,Engine,2017,48889,7,True,False,False
[26 - 50],2011-07-07 07:00:00.000,1,False,Jaguar,Engine,2016,48889,6,True,False,False
[301 - 500],2011-07-07 07:00:00.000,8,False,BMW,Body,2021,421829,11,True,True,False
[2501 - 5000],2011-07-07 07:00:00.000,8,False,BMW,Body,2020,421829,10,True,True,False
[2501 - 5000],2011-07-07 07:00:00.000,8,False,BMW,Body,2019,421829,9,True,True,False
[2501 - 5000],2011-07-07 07:00:00.000,8,False,BMW,Body,2018,421829,8,True,True,False
[2501 - 5000],2011-07-07 07:00:00.000,8,False,BMW,Body,2017,421829,7,True,True,False
[2501 - 5000],2011-07-07 07:00:00.000,8,False,BMW,Body,2016,421829,6,True,True,False
[1 - 25],2011-07-03 07:00:00.000,1,False,Volvo,Suspension,2016,49417,6,False,False,False
[26 - 50],2011-06-30 19:00:00.000,1,False,BMW,Body,2021,160773,11,True,True,False
[301 - 500],2011-06-30 19:00:00.000,1,False,BMW,Body,2020,160773,10,True,True,False
[301 - 500],2011-06-30 19:00:00.000,1,False,BMW,Body,2019,160773,9,True,True,False
[301 - 500],2011-06-30 19:00:00.000,1,False,BMW,Body,2018,160773,8,True,True,False
[501 - 1000],2011-06-30 19:00:00.000,1,False,BMW,Body,2017,160773,7,True,True,False
[501 - 1000],2011-06-30 19:00:00.000,1,False,BMW,Body,2016,160773,6,True,True,False
[1 - 25],2011-06-29 07:00:00.000,1,False,BMW,Fuel,2021,48316,11,False,True,False
[51 - 150],2011-06-29 07:00:00.000,1,False,BMW,Fuel,2020,48316,10,False,True,False
[51 - 150],2011-06-29 07:00:00.000,1,False,BMW,Fuel,2019,48316,9,False,True,False
[26 - 50],2011-06-29 07:00:00.000,1,False,BMW,Fuel,2018,48316,8,False,True,False
[51 - 150],2011-06-29 07:00:00.000,1,False,BMW,Fuel,2017,48316,7,False,True,False
[51 - 150],2011-06-29 07:00:00.000,1,False,BMW,Fuel,2016,48316,6,False,True,False
[1 - 25],2011-06-28 07:00:00.000,2,False,Audi,Suspension,2021,828417,11,False,True,False
[1 - 25],2011-06-28 07:00:00.000,2,False,Audi,Suspension,2020,828417,10,False,True,False
[1 - 25],2011-06-28 07:00:00.000,2,False,Audi,Suspension,2019,828417,9,False,True,False
[301 - 500],2011-06-28 07:00:00.000,2,False,Audi,Suspension,2016,828417,6,False,True,False
[51 - 150],2011-06-28 07:00:00.000,2,False,Audi,Suspension,2017,828417,7,False,True,False
[1 - 25],2011-06-28 07:00:00.000,2,False,Volkswagen,Suspension,2021,828417,11,False,True,False
[1 - 25],2011-06-28 07:00:00.000,2,False,Volkswagen,Suspension,2020,828417,10,False,True,False
[1 - 25],2011-06-28 07:00:00.000,2,False,Volkswagen,Suspension,2019,828417,9,False,True,False
[301 - 500],2011-06-28 07:00:00.000,2,False,Volkswagen,Suspension,2016,828417,6,False,True,False
[51 - 150],2011-06-28 07:00:00.000,2,False,Volkswagen,Suspension,2017,828417,7,False,True,False
[501 - 1000],2011-06-27 07:00:00.000,2,False,Jaguar,Engine,2021,133584,11,True,True,True
[2501 - 5000],2011-06-27 07:00:00.000,2,False,Jaguar,Engine,2020,133584,10,True,True,True
[2501 - 5000],2011-06-27 07:00:00.000,2,False,Jaguar,Engine,2019,133584,9,True,True,True
[2501 - 5000],2011-06-27 07:00:00.000,2,False,Jaguar,Engine,2018,133584,8,True,True,True
[2501 - 5000],2011-06-27 07:00:00.000,2,False,Jaguar,Engine,2017,133584,7,True,True,True
[2501 - 5000],2011-06-27 07:00:00.000,2,False,Jaguar,Engine,2016,133584,6,True,True,True
[26 - 50],2011-06-24 19:00:00.000,1,False,Volvo,Electrical,2021,115341,11,True,True,False
[301 - 500],2011-06-24 19:00:00.000,1,False,Volvo,Electrical,2020,115341,10,True,True,False
[301 - 500],2011-06-24 19:00:00.000,1,False,Volvo,Electrical,2019,115341,9,True,True,False
[501 - 1000],2011-06-24 19:00:00.000,1,False,Volvo,Electrical,2018,115341,8,True,True,False
[501 - 1000],2011-06-24 19:00:00.000,1,False,Volvo,Electrical,2017,115341,7,True,True,False
[1001 - 2500],2011-06-24 19:00:00.000,1,False,Volvo,Electrical,2016,115341,6,True,True,False
[1 - 25],2011-06-23 07:00:00.000,1,False,BMW,Drivetrain & Hub,2021,99017,11,True,True,True
[151 - 300],2011-06-23 07:00:00.000,1,False,BMW,Drivetrain & Hub,2020,99017,10,True,True,True
[151 - 300],2011-06-23 07:00:00.000,1,False,BMW,Drivetrain & Hub,2019,99017,9,True,True,True
[151 - 300],2011-06-23 07:00:00.000,1,False,BMW,Drivetrain & Hub,2018,99017,8,True,True,True
[301 - 500],2011-06-23 07:00:00.000,1,False,BMW,Drivetrain & Hub,2017,99017,7,True,True,True
[301 - 500],2011-06-23 07:00:00.000,1,False,BMW,Drivetrain & Hub,2016,99017,6,True,True,True
[1 - 25],2011-06-21 19:00:00.000,1,False,BMW,Body,2021,140326,11,True,True,False
[26 - 50],2011-06-21 19:00:00.000,1,False,BMW,Body,2020,140326,10,True,True,False
[1 - 25],2011-06-21 19:00:00.000,1,False,BMW,Body,2019,140326,9,True,True,False
[1 - 25],2011-06-21 19:00:00.000,1,False,BMW,Body,2018,140326,8,True,True,False
[26 - 50],2011-06-21 19:00:00.000,1,False,BMW,Body,2017,140326,7,True,True,False
[51 - 150],2011-06-21 19:00:00.000,1,False,BMW,Body,2016,140326,6,True,True,False
[26 - 50],2011-06-21 07:00:00.000,1,False,Mercedes-Benz,Electrical,2021,17842,11,True,True,False
[301 - 500],2011-06-21 07:00:00.000,1,False,Mercedes-Benz,Electrical,2020,17842,10,True,True,False
[301 - 500],2011-06-21 07:00:00.000,1,False,Mercedes-Benz,Electrical,2019,17842,9,True,True,False
[151 - 300],2011-06-21 07:00:00.000,1,False,Mercedes-Benz,Electrical,2018,17842,8,True,True,False
[301 - 500],2011-06-21 07:00:00.000,1,False,Mercedes-Benz,Electrical,2017,17842,7,True,True,False
[151 - 300],2011-06-21 07:00:00.000,1,False,Mercedes-Benz,Electrical,2016,17842,6,True,True,False
[1 - 25],2011-06-20 07:00:00.000,2,False,Volvo,Suspension,2021,278453,11,False,True,True
[51 - 150],2011-06-20 07:00:00.000,2,False,Volvo,Suspension,2020,278453,10,False,True,True
[301 - 500],2011-06-20 07:00:00.000,2,False,Volvo,Suspension,2019,278453,9,False,True,True
[301 - 500],2011-06-20 07:00:00.000,2,False,Volvo,Suspension,2018,278453,8,False,True,True
[501 - 1000],2011-06-20 07:00:00.000,2,False,Volvo,Suspension,2017,278453,7,False,True,True
[501 - 1000],2011-06-20 07:00:00.000,2,False,Volvo,Suspension,2016,278453,6,False,True,True
[51 - 150],2011-06-17 07:00:00.000,1,False,Mercedes-Benz,Electrical,2020,27135,10,True,True,False
[51 - 150],2011-06-17 07:00:00.000,1,False,Mercedes-Benz,Electrical,2019,27135,9,True,True,False
[51 - 150],2011-06-17 07:00:00.000,1,False,Mercedes-Benz,Electrical,2018,27135,8,True,True,False
[51 - 150],2011-06-17 07:00:00.000,1,False,Mercedes-Benz,Electrical,2017,27135,7,True,True,False
[51 - 150],2011-06-17 07:00:00.000,1,False,Mercedes-Benz,Electrical,2016,27135,6,True,True,False
[1 - 25],2011-06-15 19:00:00.000,1,False,BMW,Body,2021,160773,11,True,True,False
[151 - 300],2011-06-15 19:00:00.000,1,False,BMW,Body,2020,160773,10,True,True,False
[51 - 150],2011-06-15 19:00:00.000,1,False,BMW,Body,2019,160773,9,True,True,False
[151 - 300],2011-06-15 19:00:00.000,1,False,BMW,Body,2018,160773,8,True,True,False
[51 - 150],2011-06-15 19:00:00.000,1,False,BMW,Body,2017,160773,7,True,True,False
[151 - 300],2011-06-15 19:00:00.000,1,False,BMW,Body,2016,160773,6,True,True,False
[1 - 25],2011-06-15 19:00:00.000,1,False,Volvo,Fuel,2021,34680,11,True,True,True
[1 - 25],2011-06-15 19:00:00.000,1,False,Volvo,Fuel,2020,34680,10,True,True,True
[26 - 50],2011-06-15 19:00:00.000,1,False,Volvo,Fuel,2019,34680,9,True,True,True
[26 - 50],2011-06-15 19:00:00.000,1,False,Volvo,Fuel,2018,34680,8,True,True,True
[1 - 25],2011-06-15 19:00:00.000,1,False,Volvo,Fuel,2017,34680,7,True,True,True
[1 - 25],2011-06-15 19:00:00.000,1,False,Volvo,Fuel,2016,34680,6,True,True,True
[51 - 150],2011-06-09 07:00:00.000,1,False,Volvo,Fuel,2021,304192,11,False,True,True
[501 - 1000],2011-06-09 07:00:00.000,1,False,Volvo,Fuel,2020,304192,10,False,True,True
[501 - 1000],2011-06-09 07:00:00.000,1,False,Volvo,Fuel,2019,304192,9,False,True,True
[501 - 1000],2011-06-09 07:00:00.000,1,False,Volvo,Fuel,2018,304192,8,False,True,True
[501 - 1000],2011-06-09 07:00:00.000,1,False,Volvo,Fuel,2017,304192,7,False,True,True
[501 - 1000],2011-06-09 07:00:00.000,1,False,Volvo,Fuel,2016,304192,6,False,True,True
[1 - 25],2011-06-03 07:00:00.000,1,False,Audi,Brakes,2021,670,11,False,False,False
[1 - 25],2011-06-03 07:00:00.000,1,False,Audi,Brakes,2019,670,9,False,False,False
[1 - 25],2011-06-03 07:00:00.000,1,False,Audi,Brakes,2017,670,7,False,False,False
[1 - 25],2011-06-03 07:00:00.000,1,False,Audi,Brakes,2016,670,6,False,False,False
[1 - 25],2011-06-01 19:00:00.000,1,False,Land Rover,Climate Control,2021,87868,11,True,True,True
[26 - 50],2011-06-01 19:00:00.000,1,False,Land Rover,Climate Control,2020,87868,10,True,True,True
[26 - 50],2011-06-01 19:00:00.000,1,False,Land Rover,Climate Control,2019,87868,9,True,True,True
[51 - 150],2011-06-01 19:00:00.000,1,False,Land Rover,Climate Control,2018,87868,8,True,True,True
[26 - 50],2011-06-01 19:00:00.000,1,False,Land Rover,Climate Control,2017,87868,7,True,True,True
[51 - 150],2011-06-01 19:00:00.000,1,False,Land Rover,Climate Control,2016,87868,6,True,True,True
[1 - 25],2011-06-01 19:00:00.000,2,False,Volkswagen,Suspension,2021,314414,11,False,True,False
[151 - 300],2011-06-01 19:00:00.000,2,False,Volkswagen,Suspension,2020,314414,10,False,True,False
[51 - 150],2011-06-01 19:00:00.000,2,False,Volkswagen,Suspension,2019,314414,9,False,True,False
[151 - 300],2011-06-01 19:00:00.000,2,False,Volkswagen,Suspension,2018,314414,8,False,True,False
[151 - 300],2011-06-01 19:00:00.000,2,False,Volkswagen,Suspension,2017,314414,7,False,True,False
[151 - 300],2011-06-01 19:00:00.000,2,False,Volkswagen,Suspension,2016,314414,6,False,True,False
[1 - 25],2011-06-01 07:00:00.000,1,False,Audi,Suspension,2021,271856,11,True,True,False
[51 - 150],2011-06-01 07:00:00.000,1,False,Audi,Suspension,2020,271856,10,True,True,False
[51 - 150],2011-06-01 07:00:00.000,1,False,Audi,Suspension,2019,271856,9,True,True,False
[51 - 150],2011-06-01 07:00:00.000,1,False,Audi,Suspension,2018,271856,8,True,True,False
[1 - 25],2011-06-01 07:00:00.000,1,False,Audi,Suspension,2017,271856,7,True,True,False
[51 - 150],2011-06-01 07:00:00.000,1,False,Audi,Suspension,2016,271856,6,True,True,False
[1 - 25],2011-06-01 07:00:00.000,1,False,Audi,Suspension,2021,271856,11,True,True,False
[51 - 150],2011-06-01 07:00:00.000,1,False,Audi,Suspension,2020,271856,10,True,True,False
[51 - 150],2011-06-01 07:00:00.000,1,False,Audi,Suspension,2019,271856,9,True,True,False
[51 - 150],2011-06-01 07:00:00.000,1,False,Audi,Suspension,2018,271856,8,True,True,False
[26 - 50],2011-06-01 07:00:00.000,1,False,Audi,Suspension,2017,271856,7,True,True,False
[51 - 150],2011-06-01 07:00:00.000,1,False,Audi,Suspension,2016,271856,6,True,True,False
[51 - 150],2011-05-27 19:00:00.000,1,False,Dodge,Climate Control,2020,4957,10,True,True,False
[51 - 150],2011-05-27 19:00:00.000,1,False,Dodge,Climate Control,2019,4957,9,True,True,False
[51 - 150],2011-05-27 19:00:00.000,1,False,Dodge,Climate Control,2018,4957,8,True,True,False
[51 - 150],2011-05-27 19:00:00.000,1,False,Dodge,Climate Control,2017,4957,7,True,True,False
[1 - 25],2011-05-27 19:00:00.000,1,False,Dodge,Climate Control,2016,4957,6,True,True,False
[51 - 150],2011-05-27 19:00:00.000,1,False,Mercedes-Benz,Climate Control,2020,4957,10,True,True,False
[51 - 150],2011-05-27 19:00:00.000,1,False,Mercedes-Benz,Climate Control,2019,4957,9,True,True,False
[51 - 150],2011-05-27 19:00:00.000,1,False,Mercedes-Benz,Climate Control,2018,4957,8,True,True,False
[51 - 150],2011-05-27 19:00:00.000,1,False,Mercedes-Benz,Climate Control,2017,4957,7,True,True,False
[1 - 25],2011-05-27 19:00:00.000,1,False,Mercedes-Benz,Climate Control,2016,4957,6,True,True,False
[1 - 25],2011-05-27 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2021,23007,11,False,True,False
[1 - 25],2011-05-27 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2020,23007,10,False,True,False
[1 - 25],2011-05-27 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2019,23007,9,False,True,False
[1 - 25],2011-05-27 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2018,23007,8,False,True,False
[1 - 25],2011-05-27 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2017,23007,7,False,True,False
[1 - 25],2011-05-27 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2016,23007,6,False,True,False
[1 - 25],2011-05-24 07:00:00.000,2,False,Audi,Steering,2021,333561,11,True,True,False
[151 - 300],2011-05-24 07:00:00.000,2,False,Audi,Steering,2020,333561,10,True,True,False
[151 - 300],2011-05-24 07:00:00.000,2,False,Audi,Steering,2019,333561,9,True,True,False
[151 - 300],2011-05-24 07:00:00.000,2,False,Audi,Steering,2018,333561,8,True,True,False
[51 - 150],2011-05-24 07:00:00.000,2,False,Audi,Steering,2017,333561,7,True,True,False
[51 - 150],2011-05-24 07:00:00.000,2,False,Audi,Steering,2016,333561,6,True,True,False
[1 - 25],2011-05-20 19:00:00.000,1,False,Volvo,Climate Control,2020,48771,10,True,True,False
[1 - 25],2011-05-20 19:00:00.000,1,False,Volvo,Climate Control,2019,48771,9,True,True,False
[1 - 25],2011-05-20 19:00:00.000,1,False,Volvo,Climate Control,2018,48771,8,True,True,False
[1 - 25],2011-05-20 19:00:00.000,1,False,Volvo,Climate Control,2017,48771,7,True,True,False
[1 - 25],2011-05-20 19:00:00.000,1,False,Volvo,Climate Control,2016,48771,6,True,True,False
[1 - 25],2011-05-20 07:00:00.000,1,False,BMW,Climate Control,2020,34462,10,False,False,False
[1 - 25],2011-05-20 07:00:00.000,1,False,BMW,Climate Control,2019,34462,9,False,False,False
[1 - 25],2011-05-20 07:00:00.000,1,False,BMW,Climate Control,2018,34462,8,False,False,False
[1 - 25],2011-05-20 07:00:00.000,1,False,BMW,Climate Control,2016,34462,6,False,False,False
[151 - 300],2011-05-19 07:00:00.000,2,False,Audi,Suspension,2021,1219600,11,False,True,False
[2501 - 5000],2011-05-19 07:00:00.000,2,False,Audi,Suspension,2020,1219600,10,False,True,False
[1001 - 2500],2011-05-19 07:00:00.000,2,False,Audi,Suspension,2019,1219600,9,False,True,False
[1001 - 2500],2011-05-19 07:00:00.000,2,False,Audi,Suspension,2018,1219600,8,False,True,False
[1001 - 2500],2011-05-19 07:00:00.000,2,False,Audi,Suspension,2017,1219600,7,False,True,False
[501 - 1000],2011-05-19 07:00:00.000,2,False,Audi,Suspension,2016,1219600,6,False,True,False
[151 - 300],2011-05-19 07:00:00.000,2,False,Chevrolet,Suspension,2021,1219600,11,False,True,False
[2501 - 5000],2011-05-19 07:00:00.000,2,False,Chevrolet,Suspension,2020,1219600,10,False,True,False
[1001 - 2500],2011-05-19 07:00:00.000,2,False,Chevrolet,Suspension,2019,1219600,9,False,True,False
[1001 - 2500],2011-05-19 07:00:00.000,2,False,Chevrolet,Suspension,2018,1219600,8,False,True,False
[1001 - 2500],2011-05-19 07:00:00.000,2,False,Chevrolet,Suspension,2017,1219600,7,False,True,False
[501 - 1000],2011-05-19 07:00:00.000,2,False,Chevrolet,Suspension,2016,1219600,6,False,True,False
[151 - 300],2011-05-19 07:00:00.000,2,False,Volkswagen,Suspension,2021,1219600,11,False,True,False
[2501 - 5000],2011-05-19 07:00:00.000,2,False,Volkswagen,Suspension,2020,1219600,10,False,True,False
[1001 - 2500],2011-05-19 07:00:00.000,2,False,Volkswagen,Suspension,2019,1219600,9,False,True,False
[1001 - 2500],2011-05-19 07:00:00.000,2,False,Volkswagen,Suspension,2018,1219600,8,False,True,False
[1001 - 2500],2011-05-19 07:00:00.000,2,False,Volkswagen,Suspension,2017,1219600,7,False,True,False
[501 - 1000],2011-05-19 07:00:00.000,2,False,Volkswagen,Suspension,2016,1219600,6,False,True,False
[1 - 25],2011-05-18 19:00:00.000,1,False,Saab,Cooling,2021,8342,11,True,True,False
[26 - 50],2011-05-18 19:00:00.000,1,False,Saab,Cooling,2020,8342,10,True,True,False
[26 - 50],2011-05-18 19:00:00.000,1,False,Saab,Cooling,2019,8342,9,True,True,False
[26 - 50],2011-05-18 19:00:00.000,1,False,Saab,Cooling,2018,8342,8,True,True,False
[51 - 150],2011-05-18 19:00:00.000,1,False,Saab,Cooling,2017,8342,7,True,True,False
[151 - 300],2011-05-18 19:00:00.000,1,False,Saab,Cooling,2016,8342,6,True,True,False
[51 - 150],2011-05-18 19:00:00.000,1,False,Saab,Cooling,2021,51126,11,True,True,True
[501 - 1000],2011-05-18 19:00:00.000,1,False,Saab,Cooling,2020,51126,10,True,True,True
[1001 - 2500],2011-05-18 19:00:00.000,1,False,Saab,Cooling,2019,51126,9,True,True,True
[1001 - 2500],2011-05-18 19:00:00.000,1,False,Saab,Cooling,2018,51126,8,True,True,True
[1001 - 2500],2011-05-18 19:00:00.000,1,False,Saab,Cooling,2017,51126,7,True,True,True
[1001 - 2500],2011-05-18 19:00:00.000,1,False,Saab,Cooling,2016,51126,6,True,True,True
[51 - 150],2011-05-17 19:00:00.000,1,False,Mercedes-Benz,Cooling,2021,48645,11,True,True,False
[501 - 1000],2011-05-17 19:00:00.000,1,False,Mercedes-Benz,Cooling,2020,48645,10,True,True,False
[501 - 1000],2011-05-17 19:00:00.000,1,False,Mercedes-Benz,Cooling,2019,48645,9,True,True,False
[501 - 1000],2011-05-17 19:00:00.000,1,False,Mercedes-Benz,Cooling,2018,48645,8,True,True,False
[501 - 1000],2011-05-17 19:00:00.000,1,False,Mercedes-Benz,Cooling,2017,48645,7,True,True,False
[1001 - 2500],2011-05-17 19:00:00.000,1,False,Mercedes-Benz,Cooling,2016,48645,6,True,True,False
[1 - 25],2011-05-17 07:00:00.000,1,False,Volvo,Engine,2021,149670,11,True,True,False
[51 - 150],2011-05-17 07:00:00.000,1,False,Volvo,Engine,2020,149670,10,True,True,False
[51 - 150],2011-05-17 07:00:00.000,1,False,Volvo,Engine,2019,149670,9,True,True,False
[301 - 500],2011-05-17 07:00:00.000,1,False,Volvo,Engine,2016,149670,6,True,True,False
[301 - 500],2011-05-17 07:00:00.000,1,False,Volvo,Engine,2017,149670,7,True,True,False
[151 - 300],2011-05-17 07:00:00.000,1,False,Volvo,Engine,2018,149670,8,True,True,False
[1 - 25],2011-05-13 19:00:00.000,1,False,Audi,Engine,2021,9089,11,True,False,False
[1 - 25],2011-05-13 19:00:00.000,1,False,Audi,Engine,2020,9089,10,True,False,False
[1 - 25],2011-05-13 19:00:00.000,1,False,Audi,Engine,2019,9089,9,True,False,False
[26 - 50],2011-05-13 19:00:00.000,1,False,Audi,Engine,2018,9089,8,True,False,False
[26 - 50],2011-05-13 19:00:00.000,1,False,Audi,Engine,2017,9089,7,True,False,False
[26 - 50],2011-05-13 19:00:00.000,1,False,Audi,Engine,2016,9089,6,True,False,False
[1 - 25],2011-05-13 19:00:00.000,1,False,Volkswagen,Engine,2021,9089,11,True,False,False
[1 - 25],2011-05-13 19:00:00.000,1,False,Volkswagen,Engine,2020,9089,10,True,False,False
[1 - 25],2011-05-13 19:00:00.000,1,False,Volkswagen,Engine,2019,9089,9,True,False,False
[26 - 50],2011-05-13 19:00:00.000,1,False,Volkswagen,Engine,2018,9089,8,True,False,False
[26 - 50],2011-05-13 19:00:00.000,1,False,Volkswagen,Engine,2017,9089,7,True,False,False
[26 - 50],2011-05-13 19:00:00.000,1,False,Volkswagen,Engine,2016,9089,6,True,False,False
[1 - 25],2011-05-13 19:00:00.000,1,False,Land Rover,Accessories,2019,790,9,False,False,False
[1 - 25],2011-05-13 19:00:00.000,1,False,Land Rover,Accessories,2018,790,8,False,False,False
[26 - 50],2011-05-13 07:00:00.000,1,False,Audi,Electrical,2021,849401,11,False,True,False
